station_name,latitude,longitude,mode,lines,station_id
Selsdon Road / Canterbury Grove,51.43179,-0.11265,,315,490019612Y
Selsdon Road / Canterbury Grove,51.43226,-0.11123,,315,490019612X
Selsdon Road / Canterbury Grove,51.43294,-0.10992,,315,490019612ZZ
Selsdon Way,51.49387,-0.01425,,,490006346S
Selsdon Wood Nature Reserve,51.33958,-0.03764,,353,490016602S
Senhouse Road,51.37192,-0.22647,,,490010323S
Senlac Road,51.43779,0.02292,,,490002399XY
Senlac Road,51.43983,0.02694,,,490017852S
Senlac Road,51.44021,0.02434,,,490017852Y
Senlac Road,51.44106,0.02451,,,490017852Z
Sentinel Close,51.52952,-0.3808,,"696, E6",490011995S
Settle Road,51.6083,0.24,,"174, 346, 496, 674, 686, N86",490011997W
Settle Road,51.60889,0.23851,,"496, 686",490011997E
Seven Kings Rail Station,51.564026,0.0971,elizabeth-line,"128, 150, 679, 86, Elizabeth line, Greater Anglia, N86",910GSVNKNGS
Seven Kings Road,51.56085,0.09877,,"128, 150, 679",490012000W
Seven Kings Road,51.56118,0.10001,,"128, 150, 679",490012000E
Seven Kings Station,51.56373,0.09722,,,4900SVNKNGS2
Seven Kings Station,51.56401,0.09719,,,4900SVNKNGS1
Seven Kings Station,51.56435,0.09888,,"86, N86",490001246A
Seven Kings Station,51.56447,0.09861,,"86, N86",490001246B
Seven Sisters,51.582931,-0.073306,,"149, 243, 259, 279, 318, 349, 41, 476, 76, Greater Anglia, N279, N41, N73, Victoria, W4, Weaver",HUBSVS
Seven Sisters Rail Station,51.582268,-0.07527,overground,Weaver,910GSEVNSIS
Seven Sisters Road,51.56064,-0.11544,,"91, N91",490008367S
Seven Sisters Road,51.58217,-0.0725,,"149, 243, 318, 349, 476, 76, N73",490015081O
Seven Sisters Road / Amhurst Park,51.57355,-0.08741,,"253, 254, 259, 279, 310, N253, N279",490003306W
Seven Sisters Road / Kerswell Close,51.57993,-0.08175,,67,490012001W
Seven Sisters Road / Kerswell Close,51.5801,-0.08176,,67,490012001E
Seven Sisters Road / Nags Head,51.55857,-0.11828,,"153, 253, 254, 259, 29, 4, 91, N253, N279, N29, N91",490008296H
Seven Sisters Road / Nags Head,51.55903,-0.11741,,"153, 4, 91, N91",490019152ZZ
Seven Sisters Road / Parkhurst Road,51.55821,-0.11982,,"17, 263, 4, 43, N271, N41",490008296G
Seven Sisters Road / Plevna Crescent,51.57898,-0.07972,,67,490012432W1
Seven Sisters Road / Plevna Crescent,51.57912,-0.07976,,67,490012432E
Seven Sisters Station,51.58318,-0.07208,,"149, 243, 318, 349, 476, 76, N73",490015081Q
Seven Sisters Station,51.58359,-0.07247,,"149, 243, 259, 279, 318, 349, 476, 76, N279, N73",490000201J
Seven Sisters Station,51.58398,-0.07302,,"41, N41",490000201D
Seven Sisters Station,51.58403,-0.07414,,"41, N41",490000201C
Seven Sisters Underground Station,51.58333,-0.072584,tube,Victoria,940GZZLUSVS
Sevenoaks Road,51.36828,0.09518,,R1,490000782Z
Sevenoaks Road / Cloonmore Avenue,51.36291,0.09136,,"358, 654, 684, R10, R11, R5, R8",490010639S1
Sevenoaks Road / Cloonmore Avenue,51.36325,0.09151,,"358, 654, 684, R10, R11, R5, R8",490010639N
Sevenoaks Road / Green Street Green,51.34897,0.08966,,R5,490007495BC
Sevenoaks Road / Green Street Green,51.34924,0.08923,,"R10, R5",490007495AB
Sevenoaks Road / Orpington Hospital,51.36474,0.09334,,"358, 654, 684, R10, R11, R5, R8",490010639E
Sevenoaks Road / Orpington Hospital,51.3657,0.09402,,"358, 654, 684, R10, R11, R5, R8",490012592N
Sevenoaks Road / Orpington War Memorial,51.37248,0.09723,,"358, 654, 684, R10, R11, R5, R7, R8",490015411L
Sevenoaks Road / Tower Road,51.36738,0.09532,,"358, 654, 684, R10, R11, R5, R8",490013749N
Sevenoaks Road / Tower Road,51.36795,0.09574,,"358, 654, 684, R10, R11, R5, R8",490013749S
Sevenoaks Way / Midfield Way,51.41019,0.11249,,"51, B14, R11",490009863N
Seventh Avenue,51.55363,0.05565,,"25, 425, 86, N25, N86, W19",490012005E
Severn Drive,51.57021,0.25736,,248,490012006W
Severn Drive,51.57031,0.25776,,248,490012006E
Seward Road,51.40547,-0.04719,,354,490012007N
Sewardstone Gardens,51.64294,-0.01135,,"215, 379",490012008S
Sewardstone Gardens,51.64341,-0.0113,,"215, 379",490012008N
Sewell Road / Church Manorway,51.4953,0.10414,,469,490005280E
Sewell Road / Church Manorway,51.49543,0.10483,,469,490005280W
Sewell Street,51.52715,0.02367,,"241, 325, 678",490012011N
Sewell Street,51.52721,0.02417,,"241, 325, 678",490012011S
Seymour Avenue,51.59565,-0.06047,,318,490001935Z
Seymour Court,51.62672,0.0195,,"179, 397",490012012E
Seymour Court,51.62678,0.01915,,"179, 397",490012012W
Seymour Gardens,51.56763,0.06004,,"145, 366",490012013S
Seymour Gardens,51.56775,0.05961,,"145, 366",490012013N
Seymour Road,51.38459,-0.15759,,127,490012014N
Seymour Road,51.38478,-0.15744,,127,490012014S
Seymour Villas,51.41011,-0.06432,,"157, 354, 358, N3",490012015N
Seymour Villas,51.41098,-0.06535,,"157, 354, 358, N3",490012015S
Shaa Road,51.51093,-0.25729,,"70, N7",490012016N
Shaa Road,51.51112,-0.25688,,"70, N7",490012016S
Shacklegate Lane,51.43202,-0.33817,,"33, N33",490012017S
Shacklegate Lane,51.43241,-0.33847,,"33, N33",490012017N
Shacklewell Lane,51.55085,-0.07378,,"149, 236, 243, 488, 67, 76",490012019X
Shacklewell Lane,51.5514,-0.07499,,"149, 243, 67, 76",490012019V
Shacklewell Lane,51.5539,-0.06765,,276,490015434S
Shacklewell Lane,51.55409,-0.06801,,276,490015434W
Shacklewell Lane / Amhurst Road,51.55397,-0.06869,,488,490015434W2
Shacklewell Lane / Amhurst Road,51.55401,-0.06886,,488,490015434E
Shacklewell Lane / Kingsland High Street,51.55069,-0.07434,,"236, 488",490012019W
Shadwell,51.511492,-0.056782,,"100, 115, 135, 15, D3, DLR, N15, N550, N551, Windrush",HUBSDE
Shadwell Basin,51.50768,-0.05085,,D3,490011246W
Shadwell Basin,51.50777,-0.05096,,D3,490011246N
Shadwell DLR Station,51.511693,-0.056643,dlr,DLR,940GZZDLSHA
Shadwell Rail Station,51.511284,-0.056934,overground,Windrush,910GSHADWEL
Shadwell Station,51.51097,-0.05554,,"100, D3",490000202A
Shadwell Station,51.51188,-0.05619,,339,490000202D
Shaef Way,51.41964,-0.32691,,481,490012023N
Shaef Way,51.42,-0.3276,,481,490012023S
Shaftesbury Avenue,51.45659,-0.41439,,116,490012027W
Shaftesbury Avenue,51.45687,-0.41334,,116,490012027E
Shaftesbury Avenue,51.5727,-0.35313,,"114, 140, 640, N140",490011122N
Shaftesbury Avenue,51.57508,-0.35653,,H11,490012024W
Shaftesbury Avenue,51.57517,-0.35655,,H11,490012024E
Shaftesbury Estate / Wickersley Road,51.46951,-0.15413,,G1,490014649S
Shaftesbury Gardens,51.52707,-0.25319,,"266, N266",490012028S
Shaftesbury Gardens,51.52759,-0.25254,,"266, N266",490012028N
Shaftesbury Lane,51.31395,-0.14581,,404,490002177Y
Shaftesbury Lane,51.31425,-0.14557,,404,490002177Z
Shaftesbury Road,51.38533,-0.17838,,80,490012030W
Shaftesbury Road,51.38606,-0.17919,,80,490012030E
Shaftesbury Road,51.57191,-0.11899,,W7,490008307CM
Shaftesbury Waye,51.52166,-0.40243,,"140, 697, E6, N140",490012032N
Shaftesbury Waye,51.52209,-0.40149,,"140, 697, E6, N140",490012032S
Shakespeare Road,51.4643,-0.10418,,"345, 35, 45, P4",490012036W
Shakespeare Road,51.46443,-0.10415,,"345, 35, 45, P4",490012036E
Shakespeare Road,51.47057,0.13463,,"422, B11, B12",490012033N
Shakespeare Road,51.54106,-0.26183,,"18, N18",490012848W
Shakespeare Road,51.54125,-0.26051,,"18, N18",490012848E
Shakespeare Road,51.59362,-0.04002,,158,490012034N
Shakespeare Road,51.59377,-0.03987,,158,490005353S
Shakespeare Road,51.61797,-0.2362,,"240, 605, 688",490012035S
Shakespeare Road,51.61891,-0.23594,,"240, 605, 628, 688",490012035N
Shakespeare's Globe Theatre,51.5078,-0.09464,,344,490012346N1
Shallons Road,51.42889,0.06634,,162,490009995N
Shannon Corner / Beverley Way,51.40048,-0.24204,,"152, 265, 655, K5",490012037S
Shannon Corner / Beverley Way,51.40105,-0.24234,,"152, 265, 655, K5",490012037N
Shannon Corner / Burlington Road,51.39981,-0.24155,,"131, K5, N87",490015435E
Shannon Corner / Cavendish Avenue,51.39986,-0.24008,,"131, K5, N87",490004884W
Shannon Corner / Rookwood Avenue,51.39921,-0.24619,,"131, 152, 265, N87",490011674W
Shannon Corner / Rookwood Avenue,51.39942,-0.24437,,"131, 152, 265, N87",490011674E
Shannon Corner Superstores,51.40216,-0.24113,,"152, 265, 655, K5",490003967S
Shardeloes Road / Lewisham Way,51.47238,-0.03399,,"171, 172, N171",490009118N
Shardeloes Road / Lewisham Way,51.47251,-0.0335,,"171, 172, N171",490009118S
Sharps Lane,51.57183,-0.43304,,"278, U1, U10",490012038E
Sharps Lane,51.57187,-0.43211,,"278, U1, U10",490012038W
Sharps Lane,51.57574,-0.43253,,U10,490009586E
Shawford Court,51.44815,-0.23895,,"265, 419, 85, N72",490010967D
Shearwater Close,51.52285,0.1087,,"EL1, EL3",490016747W
Shearwater Close,51.52303,0.10903,,"EL1, EL3",490016747E
Shearwood Crescent,51.46234,0.18853,,428,490012042W
Shearwood Crescent,51.46247,0.18877,,428,490008409S
Sheaveshill Avenue,51.587,-0.2512,,"142, 32, 632, 642, N32, N5",490012043CH
Sheaveshill Avenue,51.58781,-0.25171,,"142, 32, 632, 642, N32, N5",490012043CG
Sheen Court,51.46327,-0.28278,,"33, 337, 493, 969, N33",490012046E
Sheen Court,51.46329,-0.28224,,"33, 337, 493, 969, N33",490012046W
Sheen Gate,51.4566,-0.26722,,,490002103Z
Sheen Lane / Mortlake Station,51.4696,-0.26528,,"419, 533, 969, N22",490010046W
Sheen Lane / Mortlake Station,51.4699,-0.26424,,"419, 533, 969, N22",490010046E
Sheen Road / Kings Road,51.46212,-0.29291,,"33, 337, 493, 969, N33",490012452W
Sheendale Road,51.46596,-0.29443,,"110, 190, 371, 419, H37, N22, R68, R70",490012048E
Sheendale Road,51.4661,-0.29292,,"110, 190, 371, 419, H37, N22, R68, R70",490012048SK
Sheep Lane,51.53599,-0.0597,,394,490016361S
Sheep Lane,51.53642,-0.05971,,394,490016361N
Sheepcote Road,51.58174,-0.33025,,"114, 183",490016719S
Sheffield Drive,51.60666,0.24249,,"174, 346, 496, 674, N86",490012054N
Sheffield Drive,51.60757,0.24178,,"174, 346, 496, 674, 686, N86",490012054S
Sheffield Terrace,51.50612,-0.19448,,"27, 28, 328, 452, 52, 70, N27, N28, N31",490012055N
Sheffield Terrace,51.50687,-0.19452,,"27, 28, 328, 452, 52, 70, N27, N28, N31",490012055S
Sheffield Way,51.4601,-0.43898,,"482, 490",490012056W
Sheldon Road,51.55537,-0.21613,,"226, 260, 266, 460, N266",490005771E
Sheldon Road,51.55582,-0.21603,,,490005771Z1
Sheldon Road,51.55594,-0.21598,,"226, 260, 266, 460, N266",490005771F
Shell Road / Brookbank Road,51.46268,-0.02135,,484,490012059S
Shell Road / Brookbank Road,51.46274,-0.02157,,484,490012059N
Shelley Avenue,51.54293,0.04991,,"101, 304, 474",490012058N2
Shelley Avenue,51.54345,0.04993,,"101, 304, 474",490012058S1
Shenfield High School,51.637228,0.32694,,608,1500IM1438B
Shenfield Rail Station,51.630877,0.329851,elizabeth-line,Elizabeth line,910GSHENFLD
Shenley Road,51.44191,0.232625,,492,2400102527
Shepherd's Bush,51.504791,-0.219213,,"Central, Mildmay",HUBSPB
Shepherd's Bush (Central) Underground Station,51.504376,-0.218813,tube,Central,940GZZLUSBC
Shepherd's Bush Green,51.50458,-0.22074,,"220, 237, 272, 283, 72, 95, N72",490G000856
Shepherd's Bush Green,51.50462,-0.22105,,"220, 237, 272, 283, 72, N72",490015059E
Shepherd's Bush Market Underground Station,51.505579,-0.226375,tube,"148, 207, 220, 228, 237, 260, 272, 283, 295, 72, 94, 95, Circle, Hammersmith & City, N207, N72, SL8",940GZZLUSBM
Shepherd's Bush Road,51.50272,-0.22441,,"237, 94",490010913V
Shepherd's Bush Road,51.50308,-0.22414,,"237, 94",490010913W
Shepherd's Bush Station,51.50388,-0.21999,,"220, 272, 283, 295, 72, 95, N72",490015036K
Shepherd's Bush Station,51.50395,-0.21958,,"148, 94, N207",490015036L
Shepherd's Bush Station,51.50452,-0.22015,,"148, 94, N207",490015059G
Shepherd's Bush Station,51.50461,-0.21801,,"228, 31, 316, 49, C1",490000203D
Shepherd's Bush Station,51.50491,-0.21827,,228,490000203A
Shepherd's Bush Station,51.50513,-0.21795,,"207, 237, 260, SL8",490000203C
Shepherd's Bush Station,51.50541,-0.21815,,"207, 237, 260, 31, 316, 49, C1, SL8",490000203B
Shepherd's Hill,51.272379,-0.151687,,405,400G4409196A
Shepherds Bush Green,51.50367,-0.22414,,,490012068N
Shepherds Bush Green,51.50387,-0.22424,,"148, 207, 220, 228, 260, 272, 283, 295, 72, 94, 95, N207, N72, SL8",490012068S
Shepherds Bush Green,51.50429,-0.22445,,"207, 228, 260, 283, N207, SL8",490012068T
Shepherds Bush Green,51.50458,-0.22074,,95,490015059F
Shepherds Bush Market Station,51.50559,-0.22737,,"207, 228, 260, 283, N207, SL8",490012066A
Shepherds Bush Market Station,51.50575,-0.22741,,"207, 228, 260, 283, N207, SL8",490012066B
Shepherds Bush Rail Station,51.505285,-0.217654,overground,Mildmay,910GSHPDSB
Shepherds Bush Station,51.50449,-0.21983,,295,490015059H
Shepherds Hill House,51.60988,-0.46574,,331,490012071W
Shepherds Hill House,51.61004,-0.46573,,331,490012071E
Shepherds Lane / Havelock Road,51.441758,0.197333,,492,2400102539
Shepherds Lane / Havelock Road,51.441792,0.196946,,492,2400A072640A
Shepherds Way,51.35241,-0.05299,,359,490018696W
Sheppard Drive,51.48763,-0.06001,,P12,490012072W
Sheppard Drive,51.48769,-0.06072,,P12,490012072E
Sherard Road,51.4515,0.04795,,"124, 160, 321, 660, B15, B16, N21",490006546E
Sheraton Heathrow,51.48322,-0.48135,,,490020178N
Sheraton Skyline Heathrow,51.48107,-0.43654,,,490020179W
Sherborne Avenue,51.65988,-0.0483,,191,490012075W
Sherborne Avenue,51.65996,-0.04785,,191,490004828E
Sherborne Road,51.39202,0.09518,,R3,490012076Z
Sherborne Road,51.39203,0.09437,,R3,490012076Y
Sherbrooke Road,51.48079,-0.2064,,"211, 295, N11",490013548E
Sherbrooke Road,51.48096,-0.20812,,"211, 295, N11",490013548W
Shere Road,51.57807,0.0706,,"128, 150, 167, 667, 677, N8",490012078N
Sheridan Road,51.54582,0.05667,,147,490012079N
Sherlies Avenue,51.37118,0.08887,,,490013820N
Shernhall Street,51.57937,-0.00518,,"20, 230, 257, 357, 56, N55, W15, W16, W19",490012080E
Shernhall Street,51.58771,-0.00991,,"212, W12",490011245E
Shernhall Street,51.58773,-0.00941,,"212, W12",490011245W
Sherrards Way,51.64412,-0.18803,,389,490012081Z
Sherrards Way,51.64434,-0.18829,,389,490012081S
Sherringham Avenue,51.59629,-0.06047,,318,490001936Z
Sherwood Close,51.50813,-0.31922,,"E2, E3, N11",490015589N
Sherwood Gardens,51.48652,-0.06284,,"381, N381",490013058S
Sherwood Gardens,51.48715,-0.06196,,"381, N381",490013058N
Sherwood Park Avenue Surgery,51.44572,0.10476,,B13,490000407Z
Sherwood Park Road,51.36097,-0.19923,,"151, 213, 413, 613, 627",490012085W
Sherwood Park Road,51.39984,-0.14484,,"45, 463, 633, N133",490013425S
Sherwood Park Road,51.40043,-0.14424,,"45, N133",490013425N
Sherwood Park Road,51.40071,-0.14567,,"45, 463, 633, N133",490018879N
Sherwood Way,51.37635,-0.01788,,"119, 194",490012087J
Sherwood Way,51.37657,-0.01912,,"119, 194",490012087K
Shetland Road,51.53041,-0.02899,,339,490015684W
Shinglewell Road,51.47733,0.14586,,B12,490012088W
Shinglewell Road,51.47745,0.14614,,B12,490012088E
Ship Hill,51.292265,0.025872,,464,400G4410805A
Ship Hill / Borough Road,51.292132,0.025752,,464,40004410805H
Ship Hill / Borough Road,51.292265,0.025872,,464,40004410805A
Ship Lane / Stag Brewery,51.46928,-0.26922,,"419, 533, N22",490012467W
Ship Lane / Stag Brewery,51.46966,-0.26755,,"419, 533, N22",490012467E
Shipwright Road,51.49803,-0.03687,,"381, C10, N381",490008899S
Shipwright Road,51.49879,-0.03608,,"381, C10, N381",490008899N
Shire Lane / Beechwood Avenue,51.35732,0.08401,,R8,490012089W2
Shirland Road,51.52798,-0.19624,,"31, 328, 6, N28, N31",490005186S1
Shirland Road / Fernhead Road,51.52851,-0.20087,,"187, 36",490009459E
Shirley Ambulance Station,51.37801,-0.05892,,367,490016169W
Shirley Avenue,51.30275,-0.11099,,404,490012093S
Shirley Avenue / Caterham Drive,51.30264,-0.10609,,,490002186Y
Shirley Avenue / Caterham Drive,51.30266,-0.10626,,,490002186Z
Shirley Church Road,51.37278,-0.05597,,"130, 466",490012094N
Shirley Church Road,51.373,-0.05587,,"130, 466",490012094S
Shirley Clinic,51.37807,-0.06127,,"130, 367, 689",490012099S
Shirley Clinic,51.37869,-0.06191,,"130, 367, 689",490012098N
Shirley Grove,51.6343,-0.04438,,191,490012095S
Shirley Grove,51.63462,-0.04472,,191,490012095N
Shirley Library,51.37519,-0.04662,,"119, 194, 198, 367, 689, SL5",490012096W
Shirley Library,51.37526,-0.04672,,"119, 194, 198, 367, 689, SL5",490012096E
Shirley Oaks Road,51.37426,-0.05117,,"119, 194, 198, 689",490013551W
Shirley Park / Shirley Avenue,51.37689,-0.06062,,"130, 689",490012099N
Shirley Way / Bridle Road,51.37247,-0.03144,,194,490004338W
Shirley Windmill,51.36962,-0.05453,,"130, 466",490012103N
Shirley Windmill,51.37017,-0.05445,,"130, 466",490012103S
Shirley Youth and Community Centre,51.36934,-0.03143,,"194, 198",490013378W
Shooters Hill / the Bull,51.46946,0.0664,,,490009803N
Shooters Hill / the Bull,51.46954,0.0666,,244,490009803S
Shooters Hill Road / Academy Road,51.47141,0.05351,,"122, 161, 244, 486, 89, N89",490012108E
Shooters Hill Road / Baker Road,51.47231,0.04906,,"161, 244, 486, 89, N89",490004460E
Shooters Hill Road / Baker Road,51.47259,0.04716,,"161, 178, 244, 386, 486, 89, N89",490004460W
Shooters Hill Road / Eastbrook Road,51.47512,0.02646,,"178, 89, N89",490015427E
Shooters Hill Road / Kidbrooke Park Road,51.47438,0.0227,,"132, 178, 286, 335, 89, N89",490013014W2
Shooters Hill Road / Kidbrooke Park Road,51.47467,0.02304,,"178, 89, N89",490013014E1
Shooters Hill Road / Stratheden Road,51.47386,0.01755,,"286, 335, 89, N89",490008705E
Shooters Hill Road / Well Hall Road,51.47127,0.05378,,"161, 244, 486, 89, N89",490012108W
Shore Close,51.44991,-0.41835,,H25,490012111N
Shore Close,51.45007,-0.4188,,H25,490012111S
Shore Grove,51.44128,-0.37587,,H25,490007116E
Shore Road,51.54007,-0.05373,,"26, 277, N26, N277",490009645W
Shore Road,51.54014,-0.0538,,"26, 277, 388, N26, N277",490009645E
Shoreditch,51.52572,-0.07768,,"35, 47",490012113S
Shoreditch Church,51.52595,-0.07802,,"149, 242, 26, N242, N26",490016267N
Shoreditch Church,51.52749,-0.07679,,"149, 242, 243, 26, 55, N242, N26, N55",490003487S
Shoreditch Church,51.52794,-0.07794,,"149, 242, 243, N242",490007625T
Shoreditch Fire Station,51.52604,-0.08626,,,490000169K
Shoreditch High St / Bethnal Green Road,51.52432,-0.07734,,"149, 242, 26, N242, N26",490016266N
Shoreditch High Street Rail Station,51.523375,-0.075246,overground,"35, 388, 47, 8, N8, Windrush",910GSHRDHST
Shoreditch High Street Station,51.52091,-0.07522,,242,490006883N
Shoreditch High Street Station,51.52189,-0.07838,,"135, 205, 35, 47, N205",490005524E
Shoreditch High Street Station,51.52223,-0.07813,,"149, 26, 78, N242, N26",490005524F
Shoreditch High Street Station,51.52348,-0.07543,,,4900SHRDHST1
Shoreditch High Street Station,51.52357,-0.076,,"388, 8, N8",490006398K
Shoreditch High Street Station,51.52406,-0.07973,,"135, 205, N205",490005910S
Shoreditch High Street Station,51.52496,-0.07727,,"149, 242, 26, 35, 47, 78, N242, N26",490012113N
Shoreditch Police Station,51.52894,-0.09207,,394,490016371N
Shoreditch Police Station,51.52935,-0.09206,,394,490016371S
Shoreditch Town Hall,51.52717,-0.07889,,"243, 35, 47, 55, N55",490016408W
Shoreditch Town Hall,51.52729,-0.07964,,"243, 35, 47, 55, N55",490010585X
Shoreham Lane,51.331137,0.137389,,"R10, R5",2400107785
Shorrolds Road,51.4803,-0.2032,,"211, 295, N11",490012117E
Shorrolds Road,51.4804,-0.20411,,"211, 295, N11",490012117W
Shorrolds Road,51.48172,-0.19978,,"211, 28, 295, 306, N11, N28",490015064A
Short Lane,51.445242,-0.462814,,116,40004402015B
Short Lane,51.445772,-0.462134,,116,40004402015A
Short Way,51.61066,-0.16297,,382,490012995E2
Short Way,51.6109,-0.16246,,382,490012995W2
Shortcroft Road,51.355831,-0.25118,,406,40004406062B
Shortcroft Road,51.355924,-0.251392,,406,40004406062A
Shortlands Grove,51.4011,-0.00401,,358,490012119S2
Shortlands Grove,51.4013,-0.004,,358,490012119N2
Shortlands Rail Station,51.405801,0.001784,,"227, Southeastern, Thameslink",910GSHRTLND
Shortlands Road,51.57308,-0.01629,,"55, 56, N38, N55",490012123W
Shortlands Station,51.40505,0.00097,,"358, 367",490008843S
