id,naptanId,commonName,lat,lon,modes,lines
490012054N,490012054N,Sheffield Drive,51.60666,0.24249,bus,"496, 674, 174, 346, N86"
490012054S,490012054S,Sheffield Drive,51.60757,0.24178,bus,"686, 496"
490G00012054,490G00012054,Sheffield Drive,51.60757,0.24178,bus,"496, N86, 686, 346, 674, 174"
490012055N,490012055N,Sheffield Terrace,51.50612,-0.19448,bus,"52, 452, 70, 328, 28, 27, N31, N27, N28"
490012055S,490012055S,Sheffield Terrace,51.50687,-0.19452,bus,"N28, N27, N31, 27, 28, 328, 70, 452, 52"
490G00012055,490G00012055,Sheffield Terrace,51.50687,-0.19452,bus,"52, 452, 70, 328, 27, 28, N31, N27, N28"
490012056W,490012056W,Sheffield Way,51.4601,-0.43898,bus,"482, 490"
490G00012056,490G00012056,Sheffield Way,51.4601,-0.43898,bus,"490, 482"
490005771E,490005771E,Sheldon Road,51.55537,-0.21613,bus,"N266, 226, 260, 266, 460"
490005771F,490005771F,Sheldon Road,51.55594,-0.21598,bus,"460, 260, 226, N266, 266"
490005771Z1,490005771Z1,Sheldon Road,51.55582,-0.21603,bus,
490G000472,490G000472,Sheldon Road,51.55594,-0.21598,bus,"260, 226, N266, 266, 460"
490012059N,490012059N,Shell Road / Brookbank Road,51.46274,-0.02157,bus,484
490012059S,490012059S,Shell Road / Brookbank Road,51.46268,-0.02135,bus,484
490G00012059,490G00012059,Shell Road / Brookbank Road,51.46274,-0.02157,bus,484
490012058N2,490012058N2,Shelley Avenue,51.54293,0.04991,bus,"304, 101, 474"
490012058S1,490012058S1,Shelley Avenue,51.54345,0.04993,bus,"101, 304, 474"
490G00012058,490G00012058,Shelley Avenue,51.54293,0.04991,bus,"304, 474, 101"
1500IM1438B,1500IM1438B,Shenfield High School,51.637228,0.32694,bus,608
2400102527,2400102527,Shenley Road,51.44191,0.232625,bus,492
HUBSPB,HUBSPB,Shepherd's Bush,51.504791,-0.219213,"bus, national-rail, overground, tube","Central, Mildmay"
490012068N,490012068N,Shepherds Bush Green,51.50367,-0.22414,bus,
490012068S,490012068S,Shepherds Bush Green,51.50387,-0.22424,bus,"295, 272, 220, 148, 72, 94, 95, N72"
490012068T,490012068T,Shepherds Bush Green,51.50429,-0.22445,bus,"N207, SL8, 207, 283, 260, 228"
490015059F,490015059F,Shepherds Bush Green,51.50458,-0.22074,bus,95
490G000742,490G000742,Shepherds Bush Green,51.50387,-0.22424,bus,"228, 283, 260, 207, N207, SL8, N72, 94, 95, 72, 148, 272, 220, 295"
490015059E,490015059E,Shepherd's Bush Green,51.50462,-0.22105,bus,"220, 272, 237, 283, N72, 72"
490G000856,490G000856,Shepherd's Bush Green,51.50458,-0.22074,bus,"72, N72, 283, 237, 272, 220, 95"
490012066A,490012066A,Shepherds Bush Market Station,51.50559,-0.22737,bus,"283, 260, 228, 207, N207, SL8"
490012066B,490012066B,Shepherds Bush Market Station,51.50575,-0.22741,bus,"SL8, N207, 207, 228, 260, 283"
490G000741,490G000741,Shepherds Bush Market Station,51.50559,-0.22737,bus,"260, 283, 228, 207, N207, SL8"
490010913V,490010913V,Shepherd's Bush Road,51.50272,-0.22441,bus,"94, 237"
490010913W,490010913W,Shepherd's Bush Road,51.50308,-0.22414,bus,"237, 94"
490G00010913,490G00010913,Shepherd's Bush Road,51.50272,-0.22441,bus,"237, 94"
490015059H,490015059H,Shepherds Bush Station,51.50449,-0.21983,bus,295
490000203A,490000203A,Shepherd's Bush Station,51.50491,-0.21827,bus,228
490000203B,490000203B,Shepherd's Bush Station,51.50541,-0.21815,bus,"237, 260, 316, 31, 207, C1, 49, SL8"
490000203C,490000203C,Shepherd's Bush Station,51.50513,-0.21795,bus,"SL8, 207, 260, 237"
490000203D,490000203D,Shepherd's Bush Station,51.50461,-0.21801,bus,"228, 31, 316, 49, C1"
490015036K,490015036K,Shepherd's Bush Station,51.50388,-0.21999,bus,"N72, 72, 95, 220, 283, 295, 272"
490015036L,490015036L,Shepherd's Bush Station,51.50395,-0.21958,bus,"148, 94, N207"
490015059G,490015059G,Shepherd's Bush Station,51.50452,-0.22015,bus,"94, 148, N207"
400G4409196A,400G4409196A,Shepherd's Hill,51.272379,-0.151687,bus,405
490012071E,490012071E,Shepherds Hill House,51.61004,-0.46573,bus,331
490012071W,490012071W,Shepherds Hill House,51.60988,-0.46574,bus,331
490G00012071,490G00012071,Shepherds Hill House,51.61004,-0.46573,bus,331
2400102539,2400102539,Shepherds Lane / Havelock Road,51.441758,0.197333,bus,492
2400A072640A,2400A072640A,Shepherds Lane / Havelock Road,51.441792,0.196946,bus,492
490018696W,490018696W,Shepherds Way,51.35241,-0.05299,bus,359
490G00018696,490G00018696,Shepherds Way,51.35241,-0.05299,bus,359
490012072E,490012072E,Sheppard Drive,51.48769,-0.06072,bus,P12
490012072W,490012072W,Sheppard Drive,51.48763,-0.06001,bus,P12
490G00012072,490G00012072,Sheppard Drive,51.48769,-0.06072,bus,P12
490006546E,490006546E,Sherard Road,51.4515,0.04795,bus,"321, 160, 660, 124, B15, B16, N21"
490G00006546,490G00006546,Sherard Road,51.4515,0.04795,bus,"N21, 124, 160, 660, B16, B15, 321"
490020178N,490020178N,Sheraton Heathrow,51.48322,-0.48135,bus,
490G00020178,490G00020178,Sheraton Heathrow,51.48322,-0.48135,bus,
490020179W,490020179W,Sheraton Skyline Heathrow,51.48107,-0.43654,bus,
490G00020179,490G00020179,Sheraton Skyline Heathrow,51.48107,-0.43654,bus,
490004828E,490004828E,Sherborne Avenue,51.65996,-0.04785,bus,191
490012075W,490012075W,Sherborne Avenue,51.65988,-0.0483,bus,191
490G00012075,490G00012075,Sherborne Avenue,51.65988,-0.0483,bus,191
490012076Y,490012076Y,Sherborne Road,51.39203,0.09437,bus,R3
490012076Z,490012076Z,Sherborne Road,51.39202,0.09518,bus,
490G00012076,490G00012076,Sherborne Road,51.39202,0.09518,bus,R3
490013548E,490013548E,Sherbrooke Road,51.48079,-0.2064,bus,"N11, 211, 295"
490013548W,490013548W,Sherbrooke Road,51.48096,-0.20812,bus,"N11, 295, 211"
490G00013556,490G00013556,Sherbrooke Road,51.48096,-0.20812,bus,"211, 295, N11"
490012078N,490012078N,Shere Road,51.57807,0.0706,bus,"N8, 167, 150, 128, 677, 667"
490G00012078,490G00012078,Shere Road,51.57807,0.0706,bus,"667, 677, 128, 150, 167, N8"
490012079N,490012079N,Sheridan Road,51.54582,0.05667,bus,147
490G00012079,490G00012079,Sheridan Road,51.54582,0.05667,bus,147
490013820N,490013820N,Sherlies Avenue,51.37118,0.08887,bus,
490G00013820,490G00013820,Sherlies Avenue,51.37118,0.08887,bus,
490011245E,490011245E,Shernhall Street,51.58771,-0.00991,bus,"212, W12"
490011245W,490011245W,Shernhall Street,51.58773,-0.00941,bus,"W12, 212"
490012080E,490012080E,Shernhall Street,51.57937,-0.00518,bus,"20, 230, 257, 357, N55, W16, W19, W15, 56"
490G00011245,490G00011245,Shernhall Street,51.58773,-0.00941,bus,"212, W12"
490G00012080,490G00012080,Shernhall Street,51.57937,-0.00518,bus,"357, N55, W19, W15, W16, 56, 230, 257, 20"
490012081S,490012081S,Sherrards Way,51.64434,-0.18829,bus,389
490012081Z,490012081Z,Sherrards Way,51.64412,-0.18803,bus,389
490G00012081,490G00012081,Sherrards Way,51.64434,-0.18829,bus,389
490001936Z,490001936Z,Sherringham Avenue,51.59629,-0.06047,bus,318
490G000285,490G000285,Sherringham Avenue,51.59629,-0.06047,bus,318
490015589N,490015589N,Sherwood Close,51.50813,-0.31922,bus,"N11, E3, E2"
490G00015589,490G00015589,Sherwood Close,51.50813,-0.31922,bus,"E2, E3, N11"
490013058N,490013058N,Sherwood Gardens,51.48715,-0.06196,bus,381
490013058S,490013058S,Sherwood Gardens,51.48652,-0.06284,bus,381
490G00013058,490G00013058,Sherwood Gardens,51.48652,-0.06284,bus,381
490000407Z,490000407Z,Sherwood Park Avenue Surgery,51.44572,0.10476,bus,B13
490G000107,490G000107,Sherwood Park Avenue Surgery,51.44572,0.10476,bus,B13
490012085W,490012085W,Sherwood Park Road,51.36097,-0.19923,bus,"413, 613, 627, 213, 151"
490013425N,490013425N,Sherwood Park Road,51.40043,-0.14424,bus,"45, N133"
490013425S,490013425S,Sherwood Park Road,51.39984,-0.14484,bus,"N133, 463, 633, 45"
490018879N,490018879N,Sherwood Park Road,51.40071,-0.14567,bus,"463, 633"
490G00012085,490G00012085,Sherwood Park Road,51.36097,-0.19923,bus,"151, 213, 627, 413, 613"
490G00013425,490G00013425,Sherwood Park Road,51.40071,-0.14567,bus,"633, 463, 45, N133"
490012087J,490012087J,Sherwood Way,51.37635,-0.01788,bus,"119, 194"
490012087K,490012087K,Sherwood Way,51.37657,-0.01912,bus,"194, 119"
490G00012087,490G00012087,Sherwood Way,51.37635,-0.01788,bus,"119, 194"
490015684W,490015684W,Shetland Road,51.53041,-0.02899,bus,339
490G00015684,490G00015684,Shetland Road,51.53041,-0.02899,bus,339
490012088E,490012088E,Shinglewell Road,51.47745,0.14614,bus,B12
490012088W,490012088W,Shinglewell Road,51.47733,0.14586,bus,B12
490G00012088,490G00012088,Shinglewell Road,51.47733,0.14586,bus,B12
400G4410805A,400G4410805A,Ship Hill,51.292265,0.025872,bus,464
40004410805A,40004410805A,Ship Hill / Borough Road,51.292265,0.025872,bus,464
40004410805H,40004410805H,Ship Hill / Borough Road,51.292132,0.025752,bus,464
490012467E,490012467E,Ship Lane / Stag Brewery,51.46966,-0.26755,bus,"N22, 533, 419"
490012467W,490012467W,Ship Lane / Stag Brewery,51.46928,-0.26922,bus,"419, 533, N22"
490G000759,490G000759,Ship Lane / Stag Brewery,51.46928,-0.26922,bus,"N22, 533, 419"
490008899N,490008899N,Shipwright Road,51.49879,-0.03608,bus,"381, C10"
490008899S,490008899S,Shipwright Road,51.49803,-0.03687,bus,"C10, 381"
490G000260,490G000260,Shipwright Road,51.49803,-0.03687,bus,"381, C10"
490012089W2,490012089W2,Shire Lane / Beechwood Avenue,51.35732,0.08401,bus,R8
490G00000305,490G00000305,Shire Lane / Beechwood Avenue,51.35732,0.08401,bus,R8
490005186S1,490005186S1,Shirland Road,51.52798,-0.19624,bus,"6, N28, 31, 328, N31"
490G00005189,490G00005189,Shirland Road,51.52798,-0.19624,bus,"328, N28, 31, N31, 6"
490009459E,490009459E,Shirland Road / Fernhead Road,51.52851,-0.20087,bus,"187, 36"
490G00009459,490G00009459,Shirland Road / Fernhead Road,51.52851,-0.20087,bus,"36, 187"
490016169W,490016169W,Shirley Ambulance Station,51.37801,-0.05892,bus,367
490G00016169,490G00016169,Shirley Ambulance Station,51.37801,-0.05892,bus,367
490012093S,490012093S,Shirley Avenue,51.30275,-0.11099,bus,404
490G00012093,490G00012093,Shirley Avenue,51.30275,-0.11099,bus,404
490002186Y,490002186Y,Shirley Avenue / Caterham Drive,51.30264,-0.10609,bus,
490002186Z,490002186Z,Shirley Avenue / Caterham Drive,51.30266,-0.10626,bus,
490G000690,490G000690,Shirley Avenue / Caterham Drive,51.30264,-0.10609,bus,
490012094N,490012094N,Shirley Church Road,51.37278,-0.05597,bus,"466, 130"
490012094S,490012094S,Shirley Church Road,51.373,-0.05587,bus,"130, 466"
490G00012094,490G00012094,Shirley Church Road,51.37278,-0.05597,bus,"130, 466"
490012098N,490012098N,Shirley Clinic,51.37869,-0.06191,bus,"130, 367, 689"
490012099S,490012099S,Shirley Clinic,51.37807,-0.06127,bus,"130, 689, 367"
490G00012098,490G00012098,Shirley Clinic,51.37869,-0.06191,bus,"367, 689, 130"
490012095N,490012095N,Shirley Grove,51.63462,-0.04472,bus,191
490012095S,490012095S,Shirley Grove,51.6343,-0.04438,bus,191
490G00012095,490G00012095,Shirley Grove,51.63462,-0.04472,bus,191
490012096E,490012096E,Shirley Library,51.37526,-0.04672,bus,"194, 198, 119, 367, 689, SL5"
490012096W,490012096W,Shirley Library,51.37519,-0.04662,bus,"SL5, 194, 198, 689, 367, 119"
490G00012096,490G00012096,Shirley Library,51.37519,-0.04662,bus,"119, 367, 198, 194, 689, SL5"
490013551W,490013551W,Shirley Oaks Road,51.37426,-0.05117,bus,"689, 119, 198, 194"
490G00013551,490G00013551,Shirley Oaks Road,51.37426,-0.05117,bus,"194, 198, 119, 689"
490012099N,490012099N,Shirley Park / Shirley Avenue,51.37689,-0.06062,bus,"689, 130"
490G00012101,490G00012101,Shirley Park / Shirley Avenue,51.37689,-0.06062,bus,"130, 689"
490004338W,490004338W,Shirley Way / Bridle Road,51.37247,-0.03144,bus,194
490G00004338,490G00004338,Shirley Way / Bridle Road,51.37247,-0.03144,bus,194
490012103N,490012103N,Shirley Windmill,51.36962,-0.05453,bus,"466, 130"
490012103S,490012103S,Shirley Windmill,51.37017,-0.05445,bus,"130, 466"
490G00012103,490G00012103,Shirley Windmill,51.36962,-0.05453,bus,"466, 130"
490013378W,490013378W,Shirley Youth and Community Centre,51.36934,-0.03143,bus,"198, 194"
490G00013378,490G00013378,Shirley Youth and Community Centre,51.36934,-0.03143,bus,"194, 198"
490009803N,490009803N,Shooters Hill / the Bull,51.46946,0.0664,bus,
490009803S,490009803S,Shooters Hill / the Bull,51.46954,0.0666,bus,244
490G00009803,490G00009803,Shooters Hill / the Bull,51.46954,0.0666,bus,244
490012108E,490012108E,Shooters Hill Road / Academy Road,51.47141,0.05351,bus,"486, 89, 161, N89, 244"
490G00012108,490G00012108,Shooters Hill Road / Academy Road,51.47141,0.05351,bus,"N89, 244, 89, 161, 122, 486"
490004460E,490004460E,Shooters Hill Road / Baker Road,51.47231,0.04906,bus,"N89, 161, 244, 89, 486"
490004460W,490004460W,Shooters Hill Road / Baker Road,51.47259,0.04716,bus,"386, 89, 178, N89"
490G00004460,490G00004460,Shooters Hill Road / Baker Road,51.47259,0.04716,bus,"178, N89, 89, 486, 386, 161, 244"
490015427E,490015427E,Shooters Hill Road / Eastbrook Road,51.47512,0.02646,bus,"N89, 89, 178"
490G00015427,490G00015427,Shooters Hill Road / Eastbrook Road,51.47512,0.02646,bus,"N89, 89, 178"
490013014E1,490013014E1,Shooters Hill Road / Kidbrooke Park Road,51.47467,0.02304,bus,"N89, SL4, 89, 178"
490013014W2,490013014W2,Shooters Hill Road / Kidbrooke Park Road,51.47438,0.0227,bus,"SL4, N89, 89, 335, 178, 132, 286"
490G00013014,490G00013014,Shooters Hill Road / Kidbrooke Park Road,51.47438,0.0227,bus,"286, 132, 335, 89, 178, N89, SL4"
490008705E,490008705E,Shooters Hill Road / Stratheden Road,51.47386,0.01755,bus,"286, SL4, 89, 335, N89"
490G00008705,490G00008705,Shooters Hill Road / Stratheden Road,51.47386,0.01755,bus,"SL4, N89, 335, 286, 89"
490012108W,490012108W,Shooters Hill Road / Well Hall Road,51.47127,0.05378,bus,"486, N89, 161, 244, 89"
490012111N,490012111N,Shore Close,51.44991,-0.41835,bus,H25
490012111S,490012111S,Shore Close,51.45007,-0.4188,bus,H25
490G00012111,490G00012111,Shore Close,51.44991,-0.41835,bus,H25
490007116E,490007116E,Shore Grove,51.44128,-0.37587,bus,H25
490G00007116,490G00007116,Shore Grove,51.44128,-0.37587,bus,H25
490009645E,490009645E,Shore Road,51.54014,-0.0538,bus,"N277, N26, 388, 277, 26"
490009645W,490009645W,Shore Road,51.54007,-0.05373,bus,"277, N26, N277, 26"
490G00009645,490G00009645,Shore Road,51.54014,-0.0538,bus,"277, N26, N277, 26, 388"
490012113S,490012113S,Shoreditch,51.52572,-0.07768,bus,"35, 47"
490G000744,490G000744,Shoreditch,51.52572,-0.07768,bus,"47, 35"
490003487S,490003487S,Shoreditch Church,51.52749,-0.07679,bus,"26, 55, N26, N55"
490007625T,490007625T,Shoreditch Church,51.52794,-0.07794,bus,"149, N242, 242, 243"
490016267N,490016267N,Shoreditch Church,51.52595,-0.07802,bus,"N26, 242, 26, 149, N242"
490G00007625,490G00007625,Shoreditch Church,51.52794,-0.07794,bus,"242, 243, 149, N242, N55, 26, 55, N26"
490000169K,490000169K,Shoreditch Fire Station,51.52604,-0.08626,bus,
490G00010111,490G00010111,Shoreditch Fire Station,51.52604,-0.08626,bus,
490016266N,490016266N,Shoreditch High St / Bethnal Green Road,51.52432,-0.07734,bus,"242, N242, 149, 26, N26"
490G00006411,490G00006411,Shoreditch High St / Bethnal Green Road,51.52432,-0.07734,bus,"N242, N26, 26, 242, 149"
490005524E,490005524E,Shoreditch High Street Station,51.52189,-0.07838,bus,"205, 135, 35, 47, N205"
490005524F,490005524F,Shoreditch High Street Station,51.52223,-0.07813,bus,"N242, N26, 78, 26, 149"
490005910S,490005910S,Shoreditch High Street Station,51.52406,-0.07973,bus,"N205, 205, 135"
490006398K,490006398K,Shoreditch High Street Station,51.52357,-0.076,bus,"388, 8, N8"
490006883N,490006883N,Shoreditch High Street Station,51.52091,-0.07522,bus,242
490012113N,490012113N,Shoreditch High Street Station,51.52496,-0.07727,bus,"N242, N26, 47, 78, 242, 26, 35, 149"
490016371N,490016371N,Shoreditch Police Station,51.52894,-0.09207,bus,394
490016371S,490016371S,Shoreditch Police Station,51.52935,-0.09206,bus,394
490G00016371,490G00016371,Shoreditch Police Station,51.52894,-0.09207,bus,394
490010585X,490010585X,Shoreditch Town Hall,51.52729,-0.07964,bus,"N55, 55, 47, 243, 35"
490016408W,490016408W,Shoreditch Town Hall,51.52717,-0.07889,bus,"55, 243, N55"
490G00010585,490G00010585,Shoreditch Town Hall,51.52717,-0.07889,bus,"35, N55, 47, 243, 55"
2400107785,2400107785,Shoreham Lane,51.331137,0.137389,bus,"R5, R10"
490012117E,490012117E,Shorrolds Road,51.4803,-0.2032,bus,"295, 211, N11"
490012117W,490012117W,Shorrolds Road,51.4804,-0.20411,bus,"N11, 211, 295"
490015064A,490015064A,Shorrolds Road,51.48172,-0.19978,bus,"306, N28, 28"
490G00012117,490G00012117,Shorrolds Road,51.4803,-0.2032,bus,"N28, 306, 28, 211, 295, N11"
40004402015A,40004402015A,Short Lane,51.445772,-0.462134,bus,116
40004402015B,40004402015B,Short Lane,51.445242,-0.462814,bus,116
400G4402015B,400G4402015B,Short Lane,51.445772,-0.462134,bus,116
490012995E2,490012995E2,Short Way,51.61066,-0.16297,bus,382
490012995W2,490012995W2,Short Way,51.6109,-0.16246,bus,382
490G00012995,490G00012995,Short Way,51.6109,-0.16246,bus,382
40004406062A,40004406062A,Shortcroft Road,51.355924,-0.251392,bus,406
40004406062B,40004406062B,Shortcroft Road,51.355831,-0.25118,bus,406
400G4406062A,400G4406062A,Shortcroft Road,51.355924,-0.251392,bus,406
490012119N2,490012119N2,Shortlands Grove,51.4013,-0.004,bus,358
490012119S2,490012119S2,Shortlands Grove,51.4011,-0.00401,bus,358
490G00012119,490G00012119,Shortlands Grove,51.4011,-0.00401,bus,358
490012123W,490012123W,Shortlands Road,51.57308,-0.01629,bus,"N38, N55, 56, 55"
490G00012123,490G00012123,Shortlands Road,51.57308,-0.01629,bus,"55, 56, N55, N38"
490001248E,490001248E,Shortlands Station,51.40532,0.00086,bus,"358, 367"
490008843S,490008843S,Shortlands Station,51.40505,0.00097,bus,"358, 367"
490001248A,490001248A,Shortlands Village / Valley School,51.40639,0.00325,bus,"227, 358"
490014002E,490014002E,Shortlands Village / Valley School,51.40685,0.00472,bus,"358, 227"
490G00014002,490G00014002,Shortlands Village / Valley School,51.40639,0.00325,bus,"358, 227"
40004402019A,40004402019A,Shortwood Avenue,51.438878,-0.491415,bus,"203, 216"
40004402019B,40004402019B,Shortwood Avenue,51.438565,-0.491541,bus,"216, 203"
400G4402019A,400G4402019A,Shortwood Avenue,51.438878,-0.491415,bus,"203, 216"
490014135E,490014135E,Shotfield,51.3567,-0.1517,bus,154
490014135S1,490014135S1,Shotfield,51.3577,-0.15121,bus,410
490014135S2,490014135S2,Shotfield,51.35729,-0.15116,bus,151
490G00014135,490G00014135,Shotfield,51.35729,-0.15116,bus,"151, 410, 154"
490012128E,490012128E,Shrewsbury Avenue,51.58641,-0.29256,bus,183
490012128W,490012128W,Shrewsbury Avenue,51.58646,-0.29404,bus,183
490G00012128,490G00012128,Shrewsbury Avenue,51.58641,-0.29256,bus,183
490006969S,490006969S,Shrewsbury Lane / Foxcroft Road,51.47148,0.06858,bus,244
490006969S1,490006969S1,Shrewsbury Lane / Foxcroft Road,51.47205,0.06895,bus,
490G00006969,490G00006969,Shrewsbury Lane / Foxcroft Road,51.47148,0.06858,bus,244
490006969N,490006969N,Shrewsbury Lane / Occupation Lane,51.47192,0.06867,bus,
490G00006970,490G00006970,Shrewsbury Lane / Occupation Lane,51.47192,0.06867,bus,
490012130E,490012130E,Shrewsbury Road,51.53957,0.04595,bus,"325, 238, 376"
490012130W,490012130W,Shrewsbury Road,51.53896,0.04464,bus,"376, 238, 325"
490012131E,490012131E,Shrewsbury Road,51.54835,0.0398,bus,"25, 425, N86, N25, 86"
490012131W,490012131W,Shrewsbury Road,51.54816,0.03951,bus,"86, 425, 25, N25, N86"
490G00012130,490G00012130,Shrewsbury Road,51.53896,0.04464,bus,"325, 238, 376"
490G00012131,490G00012131,Shrewsbury Road,51.54835,0.0398,bus,"425, 25, N86, 86, N25"
490008697N,490008697N,Shrewsbury Road / Brunel Estate,51.51892,-0.19753,bus,"N31, N7, N28, 28, 31, 328, 7, 70"
490G00007420,490G00007420,Shrewsbury Road / Brunel Estate,51.51892,-0.19753,bus,"70, N31, 7, 328, 31, N28, N7, 28"
490002389ZY,490002389ZY,Shroffold Road,51.42743,0.00162,bus,
490G00092389,490G00092389,Shroffold Road,51.42743,0.00162,bus,
490006513S,490006513S,Shrubbery Gardens,51.63377,-0.0939,bus,"329, N29, 629, 125"
490012135N,490012135N,Shrubbery Gardens,51.63468,-0.09411,bus,"329, 125, 629, N29"
490G00006513,490G00006513,Shrubbery Gardens,51.63468,-0.09411,bus,"329, 629, 125, N29"
490011968N,490011968N,Shrubbery Road,51.6209,-0.06212,bus,"491, 349, 259, 279, 149, 144, 102, N279"
490011968S,490011968S,Shrubbery Road,51.62113,-0.06179,bus,"N279, 259, 349, 491, 102, 144, 149, 279"
