station_name,latitude,longitude,mode,lines,station_id
Steeplands,51.641062,-0.357899,bus,"142, 258",210021008005
Stephen Street,51.51807,-0.13158,bus,"24, 29, 390, 73, N20, N253, N279, N29, N5, N73",490002124ZZ
Stephens Court,51.52299,0.01235,bus,69,490012666S
Stephens Court,51.52332,0.01218,bus,69,490012666N
Stephenson Street,51.51517,0.00564,bus,"115, 309, N15, N550, N551",490000039H
Stepney Green,51.52091,-0.05115,London Underground,"205, 25, N205, N25",490015508E2
Stepney Green,51.52114,-0.04924,London Underground,"205, 25, N205, N25",490015508W1
Stepney Green School,51.51812,-0.04335,bus,309,490012667N
Stepney Green School,51.51863,-0.04289,bus,309,490012667S
Stepney Green Station,51.5217,-0.04663,bus,"205, 25, N205, N25",490000220W2
Stepney Green Station,51.52177,-0.04699,bus,"205, 25, N205, N25",490000220E1
Stepney Green Station,51.52262,-0.04724,bus,309,490000220N
Stepney Green Station,51.52266,-0.04682,bus,309,490000220S
Stepney Methodist Church,51.51311,-0.04345,bus,"115, 135, 15, N15, N550",490012669W
Stepney Methodist Church,51.51328,-0.04467,bus,"115, 135, 15, N15, N550",490012669E
Sterling Gardens,51.48133,-0.04166,bus,225,490012674S
Stern Close,51.52722,0.11974,bus,EL2,490018829E
Stern Close,51.52727,0.11813,bus,EL2,490018829W
Stevenage Road / Fulham Football Club,51.47712,-0.22202,bus,424,490012676N
Steventon Road,51.50966,-0.24593,bus,"228, 260, 272",490012678S
Stewart Avenue,51.55322,0.24762,bus,370,490012679S
Stewart Avenue,51.55342,0.2475,bus,370,490012679N
Stewart Close,51.42852,-0.38551,bus,R70,490012680S
Stewart Street,51.49925,-0.00947,bus,"135, D7, N550",490013513N
Stewart Street,51.49926,-0.00928,bus,"135, D7, N550",490013513S
Steyne Road,51.508,-0.27394,bus,"207, 218, 70, E3, N11, N207, N7",490007604C
Sth Kensington Stn  / Old Brompton Rd,51.49344,-0.17375,bus,"14, 345, 49",490015173D
Stifford Road,51.502103,0.293967,bus,370,1590008601
Stifford Road,51.503104,0.293816,bus,370,1590008701
Stirling Corner,51.643502,-0.255801,bus,"107, 292",210G1052
Stirling Corner,51.64371,-0.257137,bus,"107, 292",210021002020
Stirling Corner / Barnet Lane,51.643502,-0.255801,bus,"107, 292",210021004785
Stirling Corner / Barnet Road,51.64182,-0.25225,bus,"107, 384, 606",490012721E2
Stirling Corner / Barnet Road,51.64222,-0.25319,bus,"107, 384, 606",490012721W2
Stirling Drive,51.35784,0.10936,bus,"654, R1",490015896W
Stirling Drive,51.35812,0.10921,bus,"654, R1",490015896E
Stirling Road,51.45877,-0.46807,bus,"482, 490",490015440S
Stoats Nest Village,51.323,-0.12863,bus,466,490012821S
Stoats Nest Village,51.32329,-0.12895,bus,466,490012821N
Stock Hill,51.3123,0.02873,bus,464,490012824S
Stock Hill,51.31237,0.02865,bus,"320, 464",490012824N
Stockholm Way,51.50601,-0.06663,bus,100,490012021N
Stockley Road,51.50307,-0.4509,bus,"A10, U5",490018251S
Stockley Road,51.50342,-0.45126,bus,"A10, U5",490018251N
Stockwell,51.47131386,-0.121436641,London Underground,"Northern, Victoria",208.0
Stockwell Bus Garage,51.47429,-0.12542,bus,"196, P5",490012831N
Stockwell Bus Garage,51.47466,-0.12575,bus,"196, P5",490012831E
Stockwell Gardens,51.4715,-0.12152,bus,"196, 2, 333, 345, N2",490012832X
Stockwell Gardens,51.47164,-0.12183,bus,"196, 2, 333, N2",490000223R
Stockwell Green,51.46781,-0.11934,bus,322,490012833W
Stockwell Green,51.46837,-0.11884,bus,"196, 2, 322, 333, 345, N2",490012833S1
Stockwell Green,51.46857,-0.11912,bus,"196, 2, 333, 345, N2",490012833S2
Stockwell Park Walk,51.46607,-0.11463,bus,unknown,490007523EB
Stockwell Station,51.47124,-0.12388,bus,unknown,490000223Z
Stockwell Station,51.4717,-0.1233,bus,"155, 345, N155",490000223G
Stockwell Station  / Clapham Road,51.47146,-0.12323,bus,50,490000450Z
Stockwell Underground Station,51.472184,-0.122644,bus,"155, 196, 2, 333, 345, 50, 88, N155, N2, Northern, P5, Victoria",940GZZLUSKW
Stoke Newington,51.56266,-0.06985,London Overground,unknown,490003226H
Stoke Newington Ch St / Clissold Cres,51.55828,-0.08917,bus,393,490016296E
Stoke Newington Church Street,51.5569,-0.09025,bus,"141, 341",490012836S
Stoke Newington Church Street,51.5627,-0.07356,bus,"106, 149, 243, 476, 67, 76, N73",490005312X
Stoke Newington Common,51.56086,-0.07032,bus,"106, 276, 393, 73",490012837K
Stoke Newington Common,51.56206,-0.06855,bus,"106, 276, 393, 73",490012837J
Stoke Newington High St / Brooke Road,51.56053,-0.07274,bus,106,490004452T
Stoke Newington High St / Garnham Street,51.56233,-0.07369,bus,"276, 393, 73",490005312N
Stoke Newington High Street,51.56065,-0.07344,bus,"393, 476, 73, N73",490004452U
Stoke Newington Police Station,51.55788,-0.07455,bus,"149, 243, 276, 67, 76",490012839R
Stoke Newington Road / Amhurst Road,51.55622,-0.07449,bus,"149, 243, 67, 76",490003307Q
Stoke Newington Station,51.56429,-0.0719,bus,393,490001273Y
Stoke Newington Station,51.56434,-0.07168,bus,393,490001273Z
Stoke Newington Station,51.56461,-0.07343,bus,"106, 149, 243, 476, 67, 76, N73",490001273E
Stoke Newington Station,51.56478,-0.07305,bus,"106, 149, 243, 476, 67, 76, N73",490001273C
Stoke Newington Town Hall,51.56062,-0.0835,bus,"476, 73, N73",490003003N
Stoke Newington Town Hall,51.56118,-0.08293,bus,"393, 476, 73, N73",490012840W2
Stokesby Road,51.35862,-0.29849,bus,"467, 671, 71, N65",490012841W
Stonards Hill,51.63953,0.060361,bus,167,150042015001
Stondon Park / Honor Oak Park,51.44917,-0.04105,bus,"122, 171, 172, N171, P12, P4",490004398C
Stone Close,51.51101,-0.46075,bus,350,490012849W
Stone Close,51.51124,-0.46149,bus,350,490012849E
Stone Crossing Rail Station,51.45133,0.263771,bus,"492, Southeastern, Thameslink",910GSTCR
Stone Lake Retail Park,51.48869,0.03523,bus,"161, 177, 180, 472, N1",490012854W
Stone Lake Retail Park,51.4894,0.03649,bus,"161, 177, 180, 472, N1",490012854E
Stone Park Avenue / Chinese Garage,51.39897,-0.01952,bus,352,490010789W
Stone Park Avenue / Chinese Garage,51.399,-0.01965,bus,352,490010789E
Stone Park Avenue / Manor Way,51.39778,-0.02426,bus,352,490009595W
Stone Park Avenue / Manor Way,51.39791,-0.02412,bus,352,490009595E
Stone Park Avenue / Village Way,51.397,-0.02747,bus,352,490015466E
Stone Park Avenue / Village Way,51.39716,-0.0267,bus,352,490015466W
Stonebridge Lock,51.59809,-0.05236,bus,192,490016330S
Stonebridge Park,51.544041,-0.275859,London Underground,"18, Bakerloo, Lioness, N18",HUBSBP
Stonebridge Park,51.544041,-0.275859,London Overground,"18, Bakerloo, Lioness, N18",HUBSBP
Stonebridge Park Station,51.54403,-0.27512,bus,"112, 440, 79",490000224A
Stonebridge Park Station,51.54405,-0.27504,bus,unknown,490000224S
Stonebridge Park Station,51.54411,-0.27566,bus,79,490000224L
Stonebridge Park Station,51.54414,-0.27568,bus,unknown,490000224N
Stonebridge Park Station,51.54428,-0.27428,bus,"112, 440",490000224B
Stonebridge Park Station,51.54444,-0.27564,bus,unknown,49000224SZ
Stonebridge Park Stn   / Point Place,51.54555,-0.27296,bus,"18, N18",490010337D
Stonebridge Park Stn   / Point Place,51.54594,-0.27352,bus,"18, N18",490009981N
Stonebridge Rd / Seven Sisters Stn,51.58249,-0.07337,bus,"259, 279, N279",490019455S
Stonecot Hill / Garth Road,51.38017,-0.21793,bus,"293, 413, 93",490007130S
Stonecot Hill / Garth Road,51.38096,-0.21726,bus,"293, 413, 93",490007130N
Stonecrop Close,51.59258,-0.25644,bus,"142, 204, 303, 32, 632, 642, N32, N5",490015288CV
Stonefield Way,51.55843,-0.38391,bus,114,490012852W
Stonefield Way,51.55844,-0.38451,bus,114,490012852E
Stonehouse Lane,51.34437,0.1174,bus,unknown,490012853W
Stonehouse Lane,51.34452,0.11788,bus,unknown,490012853E
Stoneleigh Park Road,51.360417,-0.252427,bus,406,40004406064B
Stoneleigh Place,51.5108,-0.21682,bus,"295, 316",490012857N
Stoneleigh Place,51.51118,-0.21682,bus,"295, 316",490012857S
Stoneleigh Rail Station,51.363401,-0.248665,bus,"406, South Western Railway",910GSTLEIGH
Stoneyfields Park,51.62181,-0.26318,bus,"113, 186, 606, N113",490008561W
Stoneyfields Park,51.62193,-0.26268,bus,"113, 186, 606, N113",490008561E
Stopford Road,51.53293,0.02237,bus,"325, 678",490013197E
Stormont Road,51.57259,-0.16247,bus,"210, 310, 603",490012863W
Stormont Road,51.57289,-0.16107,bus,"210, 310, 603",490012863E
Story Street,51.54001,-0.11681,bus,"153, 17, 259, 274, 91, N91",490012865S
Story Street,51.54034,-0.11704,bus,"17, 259, 274, 91, N91",490007008N
Stradbroke Park,51.604814,0.072898,bus,275,150012891S
Stradbroke Park,51.605009,0.072546,bus,275,150012891N
Straight Road,51.60912,0.20609,bus,499,490007644W
Strait Road / East Ham Manor Way,51.50889,0.06149,bus,"376, 678",490006361E
Strait Road / East Ham Manor Way,51.50898,0.06109,bus,"376, 678",490006361S
Strait Road / Stansfeld Road,51.50926,0.0501,bus,"376, 678",490012577W
Strait Road / Stansfeld Road,51.50938,0.04927,bus,"376, 678",490012577E
Stratfield Road,51.657215,-0.281414,bus,292,210021003390
Stratfield Road,51.657705,-0.282393,bus,292,210021003430
Stratford,51.541508,-0.00241,London Underground,"104, 108, 158, 238, 241, 25, 257, 262, 276, 308, 339, 388, 425, 473, 678, 69, 86, 97, Central, D8, DLR, Elizabeth line, Greater Anglia, Jubilee, Mildmay, N205, N25, N8, N86, c2c",HUBSRA
Stratford,51.541508,-0.00241,TfL Rail,"104, 108, 158, 238, 241, 25, 257, 262, 276, 308, 339, 388, 425, 473, 678, 69, 86, 97, Central, D8, DLR, Elizabeth line, Greater Anglia, Jubilee, Mildmay, N205, N25, N8, N86, c2c",HUBSRA
Stratford,51.541508,-0.00241,London Overground,"104, 108, 158, 238, 241, 25, 257, 262, 276, 308, 339, 388, 425, 473, 678, 69, 86, 97, Central, D8, DLR, Elizabeth line, Greater Anglia, Jubilee, Mildmay, N205, N25, N8, N86, c2c",HUBSRA
STRATFORD - DLR,51.54086921,-0.001594174,DLR,unknown,475.0
Stratford Broadway,51.54037,0.00268,bus,"104, 238, 241, 262, 276, 473",490012903Z
Stratford Broadway,51.54057,0.00252,bus,"104, 238, 241, 262, 276, 473, 69",490012903K
Stratford Bus Station,51.54052,-0.00184,bus,"104, 238, 262, 276, 473",490012904D
Stratford Bus Station,51.54075,-0.0026,bus,"104, 158, 238, 241, 25, 257, 262, 276, 308, 425, 473, 678, 69, 86, D8, N25, N8, N86",490012904Z
Stratford Bus Station,51.54094,-0.00246,bus,"25, 276, 425, D8, N25, N8",490012904T
Stratford Bus Station,51.541,-0.00191,bus,"25, 425, 86, N25, N86",490012904B
Stratford Bus Station,51.54102,-0.00183,bus,"241, 308, N8",490012904C
Stratford Bus Station,51.54112,-0.00164,bus,"241, N8",490012904Q
Stratford Bus Station,51.54124,-0.00185,bus,"158, 257, 69",490012904A
Stratford Bus Station,51.54144,-0.00238,bus,"104, 158, 238, 25, 257, 262, 473, 678, 86, D8, N86",490012904N
Stratford Centre,51.54079,0.0011,bus,"25, 308, 425, 678, 69, 86, N25, N86",490015114G
Stratford Centre,51.54126,0.00262,bus,"25, 308, 425, 678, 69, 86, N25, N86",490015114E
Stratford City Bus Station,51.54316,-0.00362,bus,"108, 339, 388",490019793X
Stratford City Bus Station,51.54332,-0.00397,bus,"108, 339, 388, 97, N205",490019793S
Stratford City Bus Station,51.5434,-0.00417,bus,"241, 308",490019793T
Stratford City Bus Station,51.54341,-0.00402,bus,unknown,490019793U
Stratford City Bus Station,51.54383,-0.00399,bus,unknown,490019793Z
Stratford City Bus Station,51.54385,-0.00442,bus,"108, 241, 308, 339, 388, 97, N205",490019793W
Stratford City Bus Station,51.54398,-0.00374,bus,unknown,490019793C
Stratford City Bus Station,51.54412,-0.00401,bus,unknown,490019793Y
Stratford City Bus Station,51.54527,-0.004,bus,unknown,490019793V
Stratford High St / Carpenters Road,51.53735,-0.00257,bus,"25, 276, 425, D8, N25, N8",490004815S
Stratford High St Stn  / Carpenters Rd,51.53689,-0.00366,bus,"25, 276, 425, D8, N25, N8",490014215N
STRATFORD HIGH STREET - DLR,51.53752645,0.000869889,DLR,unknown,478.0
STRATFORD INTERNATIONAL - DLR,51.54433906,-0.007832275,DLR,unknown,479.0
Stratford International Station,51.54545,-0.00663,bus,"308, 339, N205",490018554C
Stratford International Station,51.54556,-0.00908,bus,unknown,490018554W
Stratford International Station,51.54558,-0.0073,bus,"108, 308, 339, N205",490018554E
Stratford International Station,51.54582,-0.00809,bus,"108, 97",490002268ZZ
Stratford International Station,51.54584,-0.00837,bus,97,490002268YY
Stratford Library,51.54303,0.00399,bus,"308, 678, 69",490012902R
Stratford Park,51.53716,0.00854,bus,"104, 238",490006045W
Stratford Park,51.53723,0.0072,bus,"104, 238",490006045E
Stratford Road,51.52913,-0.40361,bus,unknown,490000878Z
Stratford Road,51.52918,-0.40366,bus,E9,490000878Y
Stratford School,51.54051,0.02276,bus,"325, 678",490015000N
Strath Terrace,51.46204,-0.17408,bus,"295, C3",490012735S
Strath Terrace,51.46232,-0.17516,bus,"295, C3",490012735N
Strathearn Road,51.42634,-0.20089,bus,"156, 493, N87",490012910W
Strathearn Road,51.42666,-0.20079,bus,"156, 493, N87",490012910E
Stratheden Parade,51.47657,0.01898,bus,"108, 286, 335",490004065BJ
Stratheden Road,51.47693,0.02006,bus,386,490012911W
Stratheden Road,51.47696,0.02072,bus,386,490012911E1
Stratheden Road / Shooters Hill Road,51.47415,0.01621,bus,"108, 286, 335",490012109N
Stratheden Road / Shooters Hill Road,51.47473,0.01721,bus,"108, 286, 335",490012109S
Stratton Road,51.60617,0.24349,bus,"496, 686",490012912S
Strawberry Lane,51.37341,-0.16334,bus,"127, 151",490012915S
Strawberry Lane,51.37399,-0.16261,bus,"127, 151",490012915N
Strawberry Vale,51.43906,-0.3339,bus,"33, N33",490012917D
Strawberry Vale,51.43922,-0.33368,bus,"33, N33",490012917C
Strawberry Vale,51.60005,-0.17343,bus,"263, N271",490012916N
Strawberry Vale,51.60065,-0.17345,bus,"263, N271",490012916S
Streatfield Road,51.59544,-0.30293,bus,324,490019347S
Streatham / St Leonard's Church,51.42832,-0.1323,bus,"201, 333, 57",490012761SV
Streatham / St Leonard's Church,51.42842,-0.13183,bus,"201, 249, 315, 319, 333, 57, G1",490012761ST
Streatham / St Leonard's Church,51.42964,-0.13229,bus,"249, 315, 319, G1",490012933SX
Streatham Cemetery,51.43175,-0.17645,bus,"270, 44, 77, G1, N44",490012920E
Streatham Cemetery,51.43187,-0.17714,bus,"270, 44, 77, G1, N44",490012920W
Streatham Close,51.4363,-0.12505,bus,"417, N137",490018820SE
Streatham Common / Greyhound Lane,51.42111,-0.12849,bus,"109, 250, 255, 50, G1, N109, N250",490012924S
Streatham Common / Greyhound Lane,51.42116,-0.12882,bus,"109, 250, 255, 50, G1, N109, N250",490012924N
Streatham Common North / Leigham Crt Rd,51.4233,-0.1135,bus,"249, 417, N137",490009077W
Streatham Common Station,51.41725,-0.1369,bus,"45, 60, N133",490G00003057
Streatham Common Station,51.4178,-0.13628,bus,"45, 60, N133",490003057S1
Streatham Common Station,51.4187,-0.13439,bus,"45, 60, N133",490001280SB
Streatham Hill / Christchurch Road,51.44429,-0.12442,bus,"109, 133, 137, 159, 201, 250, 333, 417, 45, 57, N109, N133, N137, N250",490005234S
Streatham Hill / Telford Avenue,51.44293,-0.12458,bus,137,490013186R
Streatham Hill Rail Station,51.438193,-0.12716,bus,"109, 133, 159, 201, 250, 255, 319, 333, 417, 45, 50, 57, N109, N133, N137, N250, P13, Southern",910GSTRHILL
Streatham Hill Station,51.43823,-0.12724,bus,unknown,4900STRHILL1
Streatham Hill Station,51.43855,-0.12893,bus,"255, 50",490001281Q
Streatham Hill Station,51.43865,-0.12777,bus,"255, 50",490001281C
Streatham Hill Stn  / Streatham Hill,51.43919,-0.12634,bus,"133, 201, 333, 417, N133, N137, P13",490001281B
Streatham Hill Stn  / Streatham Hill,51.4394,-0.12583,bus,"109, 133, 159, 201, 250, 319, 333, 417, 45, 57, N109, N133, N137, N250, P13",490001281D
Streatham Hill Stn  / Streatham Hill,51.43941,-0.12626,bus,"109, 159, 250, 319, 45, 57, N109, N250",490001281A
Streatham Park Cemetery,51.40848,-0.14221,bus,"152, 45, 463, 60, 633, N133",490012930S
Streatham Place,51.44596,-0.12687,bus,"137, 417, 57, 59, N137",490012931W
Streatham Place,51.44609,-0.12626,bus,"137, 417, 57, 59, N137",490012931E
Streatham Station,51.42497,-0.13074,bus,"249, 255, G1",490012929S4
Streatham Station,51.42512,-0.13092,bus,"109, 250, 45, 50, 60, N109, N133, N250",490001279S3
Streatham Station,51.42522,-0.13189,bus,159,490001279Z
Streatham Station,51.4253,-0.13141,bus,"133, P13",490001279W
Streatham Station,51.4253,-0.13064,bus,"109, 250, 50, G1, N109, N250",490001279S2
Streatham Station,51.42546,-0.13123,bus,"133, 159, 60, P13",490001279E
Streatham Station,51.42572,-0.13082,bus,"249, 255, 45, N133",490001279S1
Streatham United Reformed Church,51.42368,-0.12985,bus,"249, 45, 60, N133",490012929S6
Streatham United Reformed Church,51.42401,-0.12998,bus,"109, 249, 250, 255, 45, 50, 60, G1, N109, N133, N250",490012929S5
Stretton Road,51.38327,-0.0881,bus,410,490012936N
Stretton Road,51.38376,-0.08756,bus,410,490012936S
Strode Road,51.54773,-0.2365,bus,"302, 52, 98",490014687S
Stroud Road,51.43737,-0.19738,bus,"156, N87",490012939N
Strutton Ground,51.49619,-0.13346,bus,3,490012941S
Strutton Ground,51.49631,-0.13373,bus,3,490012941W
Stuart Road,51.45806,-0.05374,bus,"343, 484, N343",490012957E
Stuart Road,51.45817,-0.05415,bus,"343, 484, N343",490012957W
Stubbers Adventure Centre,51.5409,0.26689,bus,370,490012959W
Stubbers Adventure Centre,51.54103,0.26759,bus,370,490000362Z
Studio Way,51.659912,-0.263051,bus,"107, 292",210021002540
Studio Way,51.660091,-0.26115,bus,"107, 292",210021004280
Studland Road,51.42176,-0.05223,bus,"194, 75",490012963N
Studland Road,51.42236,-0.0518,bus,"194, 75",490012963S
Studland Road Hanwell,51.51933,-0.34742,bus,E11,490008267N
Studland Road Hanwell,51.51949,-0.3394,bus,E11,490007445E1
Studland Road Hanwell,51.51955,-0.33946,bus,E11,490007445W2
Studley Grange Road,51.50494,-0.3353,bus,"195, E8",490005899N
Studley Road,51.54343,0.03247,bus,"330, 58",490012966S2
Studley Road,51.54389,0.02623,bus,325,490015461S
Studley Road,51.54401,0.02605,bus,"325, 678",490007330N
Studley Road,51.54429,0.03201,bus,"330, 58",490012966N
Stumps Hill Lane,51.41821,-0.02342,bus,54,490012967N
Stumps Hill Lane,51.41859,-0.02304,bus,54,490012967S
Sudbrook Lane,51.44407,-0.30265,bus,"371, 65, N65",490011911S
Sudbrook Lane,51.44463,-0.30289,bus,"371, 65, N65",490010969N
Sudbury & Harrow Road Rail Station,51.554398,-0.315468,bus,"182, 245, 92, Chiltern Railways, N18",910GSDBRYHR
Sudbury & Harrow Road Station,51.55384,-0.31436,bus,"18, 182, 245, 92, N18",490003597G
Sudbury & Harrow Road Station,51.554166,-0.314914,bus,"18, N18",490001282N
Sudbury & Harrow Road Station,51.55446,-0.31506,bus,unknown,4900SDBRYHR1
Sudbury & Harrow Road Station,51.55474,-0.31572,bus,"182, 245, 92, N18",490001282J
Sudbury Court Drive,51.56096,-0.33035,bus,92,490012977E
Sudbury Court Drive,51.56099,-0.3307,bus,92,490012977W
Sudbury Court Road,51.56364,-0.32101,bus,"182, 483, N18",490012979N
Sudbury Court Road,51.56406,-0.32097,bus,"182, 483, N18",490012979S
Sudbury Court Sports Club,51.56282,-0.31292,bus,"245, 483",490012980W
Sudbury Court Sports Club,51.56284,-0.31226,bus,"245, 483",490012980E
Sudbury Golf Club,51.54806,-0.31257,bus,"487, H17",490012981W
Sudbury Golf Club,51.54826,-0.31291,bus,"487, H17",490012981E
Sudbury Hill,51.55646384,-0.335039246,London Underground,Piccadilly,8.0
Sudbury Hill Harrow Rail Station,51.558465,-0.335803,bus,"92, Chiltern Railways, H17",910GSDBRYHH
Sudbury Hill Station,51.55732,-0.33583,bus,"92, H17",490001283N
