Year,Event Date,Artist,Venue,City
2020,30-08-2020,Declan McKenna,Sunday Brunch,London
2020,30-08-2020,RAYE,Clapham Common,London
2020,30-08-2020,Dimension,Clapham Common,London
2020,30-08-2020,IDLES,Abbey Road Studios,London
2020,30-08-2020,Sub Focus & Wilkinson,Clapham Common,London
2020,29-08-2020,Mae Muller,,London
2020,29-08-2020,The Cassandra Complex,Private Venue,London
2020,29-08-2020,angels n bandits,Private Venue,London
2020,29-08-2020,IDLES,Abbey Road Studios,London
2020,29-08-2020,IDLES,Abbey Road Studios,London
2020,29-08-2020,Liam Payne,,London
2020,28-08-2020,Rick Astley,,London
2020,27-08-2020,Willie J Healey,The Close Encounters Club,London
2020,27-08-2020,Mimi Webb,Private Venue,London
2020,26-08-2020,Oh Wonder,Metropolis Studios,London
2020,26-08-2020,Tigress,The Underworld,London
2020,26-08-2020,Ellie Goulding,Victoria and Albert Museum,London
2020,26-08-2020,Jamie Lenman,Signature Brew Haggerston,London
2020,25-08-2020,Jamie Lenman,Signature Brew Haggerston,London
2020,25-08-2020,Jack Garratt,Private Venue,London
2020,25-08-2020,Declan McKenna,Banquet Records,Kingston upon Thames
2020,24-08-2020,m-orchestra,Private Venue,London
2020,23-08-2020,Richard Herring,Clapham Grand,London
2020,23-08-2020,Huge Davies,Clapham Grand,London
2020,23-08-2020,Catherine Bohart,Clapham Grand,London
2020,23-08-2020,Jayde Adams,Clapham Grand,London
2020,23-08-2020,Myra Dubois,Clapham Grand,London
2020,23-08-2020,Ed Byrne,Clapham Grand,London
2020,23-08-2020,James Acaster,Clapham Grand,London
2020,23-08-2020,Rich Wilson,Clapham Grand,London
2020,23-08-2020,Jen Brister,Clapham Grand,London
2020,23-08-2020,Lucie Jones,Phoenix Artist Club,London
2020,23-08-2020,Lost Voice Guy,Clapham Grand,London
2020,22-08-2020,Flyte,Parliament Hill,London
2020,22-08-2020,Pink Panda,Private Venue,London
2020,22-08-2020,Mimi Webb,Private Venue,London
2020,21-08-2020,Erasure,,London
2020,21-08-2020,Biffy Clyro,Banquet Records,Kingston upon Thames
2020,19-08-2020,Bacem Anas Romdhani,Royal College of Music,London
2020,19-08-2020,Declan McKenna,Private Venue,London
2020,17-08-2020,Declan McKenna,Private Venue,London
2020,16-08-2020,The Puppini Sisters,"Amphitheatre, Camden Market",London
2020,16-08-2020,Ese & The Vooduu People,Upper Norwood Library Hub,London
2020,16-08-2020,Jim Bob,Upper Norwood Library Hub,London
2020,16-08-2020,Silvastone,Upper Norwood Library Hub,London
2020,16-08-2020,Marcus Brigstocke,Upper Norwood Library Hub,London
2020,16-08-2020,JOHN,Upper Norwood Library Hub,London
2020,16-08-2020,Ese & The Vooduu People,Upper Norwood Library Hub,London
2020,15-08-2020,Andrew Ashong,Upper Norwood Library Hub,London
2020,14-08-2020,Mabel,Abbey Road Studios,London
2020,14-08-2020,Kyros,Private Venue,London
2020,13-08-2020,Biffy Clyro,Amazon Artist Lounge,London
2020,12-08-2020,Damon Albarn,13 Studio,London
2020,12-08-2020,Little Simz,Private Venue,London
2020,12-08-2020,Declan McKenna,Private Venue,London
2020,11-08-2020,Rick Astley,Private Venue,London
2020,11-08-2020,Casey Lowry,Private Venue,London
2020,08-08-2020,Stone Foundation,"Mingling, Stables Market, Camden Lock",London
2020,07-08-2020,John Power,"Mingling, Stables Market, Camden Lock",London
2020,07-08-2020,Chili Peppers,Wembley Park,London
2020,06-08-2020,m-orchestra,Private Venue,London
2020,06-08-2020,Tom Grennan,Holy Trinity Church,London
2020,06-08-2020,Ride,Omeara,London
2020,06-08-2020,The Streets,EartH,Hackney
2020,01-08-2020,Marc Almond,Dean Street Studios,London
2020,01-08-2020,Newton Faulkner,Camden Market,London
2020,01-08-2020,Don Letts,Camden Market,London
2020,31-07-2020,Sons of Pitches,Camden Market,London
2020,30-07-2020,Dermot Kennedy,Natural History Museum,London
2020,30-07-2020,Theo Travis,Private Venue,London
2020,29-07-2020,Telepathy,The Black Heart,London
2020,28-07-2020,Ciara Haidar,Clapham Grand,London
2020,28-07-2020,Frank Turner,Clapham Grand,London
2020,28-07-2020,Beans on Toast,Clapham Grand,London
2020,26-07-2020,Wolf Alice,Virgin Radio,London
2020,26-07-2020,DMA’s,Virgin Radio,London
2020,25-07-2020,Miles Kane,Camden Market,London
2020,25-07-2020,Orbital,Private Venue,London
2020,24-07-2020,Cat Clyde,Private Venue,London
2020,23-07-2020,m-orchestra,Private Venue,London
2020,23-07-2020,Foxes,Private Venue,London
2020,23-07-2020,Beverley Knight,London Palladium,London
2020,23-07-2020,The Professionals,Music Bank Studios,London
2020,22-07-2020,Foxes,Private Venue,London
2020,21-07-2020,Jack Garratt,Private Venue,London
2020,19-07-2020,Deaf Havana,St Pancras Old Church,London
2020,19-07-2020,Voices,The Black Heart,London
2020,17-07-2020,m-orchestra,Private Venue,London
2020,17-07-2020,Sophie Ellis‐Bextor,Private Venue,London
2020,17-07-2020,Liam Payne,,London
2020,17-07-2020,Kyros,Private Venue,London
2020,17-07-2020,Ellie Goulding,Private Venue,London
2020,16-07-2020,Mungo Jerry,BBC Television Centre,London
2020,16-07-2020,James Bay,Omeara,London
2020,16-07-2020,Declan McKenna,Private Venue,London
2020,15-07-2020,Lianne La Havas,Roundhouse,London
2020,12-07-2020,Marcus Bonfanti,Private Venue,London
2020,11-07-2020,Sid Griffin,Private Venue,London
2020,11-07-2020,The Motive,Private Venue,London
2020,09-07-2020,Crows,MOTH Club,London
2020,08-07-2020,HONNE,Private Venue,London
2020,08-07-2020,The Motive,Private Venue,London
2020,06-07-2020,Judie Tzuke,BBC Wogan House Studios,London
2020,05-07-2020,Guap,MelodyVR,London
2020,05-07-2020,Lady Leshurr,MelodyVR,London
2020,05-07-2020,Maxo Kream,MelodyVR,London
2020,05-07-2020,Ray BLK,MelodyVR,London
2020,05-07-2020,Knucks,MelodyVR,London
2020,05-07-2020,iann dior,MelodyVR,London
2020,05-07-2020,The Underachievers,MelodyVR,London
2020,05-07-2020,IAMDDB,MelodyVR,London
2020,05-07-2020,Big Narstie,MelodyVR,London
2020,05-07-2020,D Double E,MelodyVR,London
2020,05-07-2020,24kGoldn,MelodyVR,London
2020,05-07-2020,Raging Speedhorn,The Underworld,London
2020,04-07-2020,Unknown T,MelodyVR,London
2020,04-07-2020,Steel Banglez,MelodyVR,London
2020,04-07-2020,JayKae,MelodyVR,London
2020,04-07-2020,KYLE,MelodyVR,London
2020,04-07-2020,Lil Skies,MelodyVR,London
2020,04-07-2020,Pa Salieu,MelodyVR,London
2020,04-07-2020,Jay1,MelodyVR,London
2020,04-07-2020,Small Fakers,Denmark Street Studios,London
2020,04-07-2020,DJ Semtex,MelodyVR,London
2020,03-07-2020,Saweetie,MelodyVR,London
2020,03-07-2020,Stefflon Don,MelodyVR,London
2020,03-07-2020,DaniLeigh,MelodyVR,London
2020,03-07-2020,Leven Kali,MelodyVR,London
2020,03-07-2020,ZieZie,MelodyVR,London
2020,03-07-2020,Alicai Harley,MelodyVR,London
2020,03-07-2020,JB Scofield,MelodyVR,London
2020,03-07-2020,Hamzaa,MelodyVR,London
2020,03-07-2020,Kara Marni,MelodyVR,London
2020,03-07-2020,Samm Henshaw,MelodyVR,London
2020,03-07-2020,Frank Turner,Private Venue,London
2020,03-07-2020,Beans on Toast,Private Venue,London
2020,03-07-2020,Yungen,MelodyVR,London
2020,03-07-2020,Tyla Yaweh,MelodyVR,London
2020,03-07-2020,Avelino,MelodyVR,London
2020,03-07-2020,Ramz,MelodyVR,London
2020,02-07-2020,Kaiser Chiefs,Abbey Road Studios,London
2020,02-07-2020,Frank Turner,Private Venue,London
2020,02-07-2020,Jess Guise,Private Venue,London
2020,30-06-2020,Freya Ridings,Private Venue,London
2020,30-06-2020,Jack Garratt,BBC Radio 1's Live Lounge,London
2020,30-06-2020,HONNE,Private Venue,London
2020,29-06-2020,Frank Turner,Private Venue,London
2020,27-06-2020,Katie Melua,Private Venue,London
2020,27-06-2020,Emily Capell,Private Venue,London
2020,26-06-2020,Kyros,Private Venue,London
2020,25-06-2020,Marc Almond,Dean Street Studios,London
2020,25-06-2020,Beans on Toast,Clapham Grand,London
2020,25-06-2020,Frank Turner,Clapham Grand,London
2020,23-06-2020,Freya Ridings,Private Venue,London
2020,23-06-2020,Pozi,Private Venue,London
2020,23-06-2020,HONNE,Private Venue,London
2020,21-06-2020,Frank Turner,Private Venue,London
2020,21-06-2020,Cliff Richard,Royal Albert Hall,London
2020,20-06-2020,Frank Turner,Private Venue,London
2020,20-06-2020,The Motive,Private Venue,London
2020,20-06-2020,Kae Tempest,Private Venue,London
2020,19-06-2020,Nova Twins,Private Venue,London
2020,19-06-2020,Anne-Marie,Private Venue,London
2020,19-06-2020,Nick Cave,Alexandra Palace,London
2020,18-06-2020,Rick Astley,Private Venue,London
2020,18-06-2020,m-orchestra,Private Venue,London
2020,18-06-2020,Frank Turner,Private Venue,London
2020,16-06-2020,Freya Ridings,Private Venue,London
2020,11-06-2020,Frank Turner,Private Venue,London
2020,11-06-2020,Rick Astley,Private Venue,Richmond upon Thames
2020,10-06-2020,HONNE,Private Venue,London
2020,09-06-2020,Freya Ridings,Private Venue,London
2020,08-06-2020,m-orchestra,Private Venue,London
2020,06-06-2020,Madness,Private Venue,London
2020,06-06-2020,Laura Marling,Union Chapel,London
2020,06-06-2020,Small Fakers,Denmark Street Studios,London
2020,06-06-2020,Luke Askew,Priory Tavern,London
2020,06-06-2020,Janet Planet,The Pheasantry,London
2020,05-06-2020,Gauss Gun,Private Venue,London
2020,05-06-2020,Biig Piig,"Later... with Jools Holland, Helicon Mountain",London
2020,04-06-2020,Erasure,BBC Wogan House Studios,London
2020,04-06-2020,Frank Turner,Private Venue,London
2020,04-06-2020,Tim Burgess,Royal Albert Hall,London
2020,04-06-2020,Kelly Clarkson,BBC Radio 2 with Ken Bruce,London
2020,02-06-2020,Freya Ridings,Private Venue,London
2020,01-06-2020,Bex Marshall,Private Venue,London
2020,30-05-2020,m-orchestra,Private Venue,London
2020,30-05-2020,Emily Capell,Private Venue,London
2020,30-05-2020,Kaiser Chiefs,Private Venue,London
2020,29-05-2020,Oh Wonder,Private Venue,London
2020,29-05-2020,Dua Lipa,Private Venue,London
2020,29-05-2020,Take That,Private Venue,London
2020,29-05-2020,Marc Almond,Dean Street Studios,London
2020,29-05-2020,Sophie Ellis‐Bextor,Private Venue,London
2020,29-05-2020,Jade Bird,Private Venue,London
2020,28-05-2020,Declan McKenna,Private Venue,London
2020,28-05-2020,Hannah Paris,The Camden Chapel,London
2020,28-05-2020,Cat Clyde,Private Venue,London
2020,28-05-2020,m-orchestra,Private Venue,London
2020,28-05-2020,Frank Turner,Private Venue,London
2020,27-05-2020,Backwoods Creek,Private Venue,London
2020,27-05-2020,Declan McKenna,Private Venue,London
2020,26-05-2020,Sunny Intervals,Private Venue,London
2020,26-05-2020,Freya Ridings,Private Venue,London
2020,25-05-2020,m-orchestra,Private Venue,London
2020,25-05-2020,Booze & Glory,Private Venue,London
2020,25-05-2020,Frank Turner,Private Venue,London
2020,25-05-2020,Jess Guise,Private Venue,London
2020,24-05-2020,Olly Alexander,Private Venue,London
2020,24-05-2020,Declan McKenna,Private Venue,London
2020,24-05-2020,Niall Horan,Private Venue,London
2020,24-05-2020,Ellie Goulding,Private Venue,London
2020,24-05-2020,Will Varley,Private Venue,London
2020,24-05-2020,Rex Orange County,Private Venue,London
2020,24-05-2020,Bastille,Private Venue,London
2020,23-05-2020,Casey Lowry,Private Venue,London
2020,23-05-2020,deadmau5,KISS FM UK,London
2020,23-05-2020,AJ Tracey,Private Venue,London
2020,23-05-2020,Anne-Marie,Private Venue,London
2020,23-05-2020,Ms Banks,Private Venue,London
2020,23-05-2020,Declan McKenna,Private Venue,London
2020,23-05-2020,Jack Garratt,Private Venue,London
2020,23-05-2020,Kyros,Private Venue,London
2020,23-05-2020,Celeste,Private Venue,London
2020,22-05-2020,Sophie Ellis‐Bextor,Private Venue,London
2020,22-05-2020,Ellie Goulding,Private Venue,London
2020,22-05-2020,m-orchestra,Private Venue,London
2020,22-05-2020,Kavus Torabi,Private Venue,London
2020,22-05-2020,Glenn Tilbrook,Private Venue,London
2020,22-05-2020,Buster Shuffle,Private Venue,London
2020,22-05-2020,Declan McKenna,Private Venue,London
2020,22-05-2020,Jess Guise,Private Venue,London
2020,21-05-2020,Declan McKenna,Private Venue,London
2020,21-05-2020,Frank Turner,Private Venue,London
2020,21-05-2020,Frank Turner,Private Venue,London
2020,20-05-2020,Sam Smith,Private Venue,London
2020,19-05-2020,Declan McKenna,Private Venue,London
2020,19-05-2020,Jack Garratt,Private Venue,London
2020,19-05-2020,Frank Turner,Private Venue,London
2020,19-05-2020,Freya Ridings,Private Venue,London
2020,19-05-2020,Declan McKenna,Private Venue,London
2020,17-05-2020,Rumer,Queen Elizabeth Hall,London
2020,17-05-2020,Dua Lipa,Private Venue,London
2020,16-05-2020,Måns Zelmerlöw,Private Venue,London
2020,16-05-2020,Modern Romance,Private Venue,London
2020,16-05-2020,Rozella,Private Venue,London
2020,16-05-2020,Musical Youth,Private Venue,London
2020,16-05-2020,Then Jerico,Private Venue,London
2020,16-05-2020,Wet Wet Wet,Private Venue,London
2020,16-05-2020,Howard Jones,Private Venue,London
2020,16-05-2020,Toyah,Private Venue,London
2020,16-05-2020,Midge Ure,Private Venue,London
2020,16-05-2020,Chesney Hawkes,Private Venue,London
2020,16-05-2020,ABC,Private Venue,London
2020,16-05-2020,Five Star,Private Venue,London
2020,16-05-2020,Freya Ridings,Private Venue,London
2020,16-05-2020,Tony Hadley,Private Venue,London
2020,16-05-2020,Jason Donovan,Private Venue,London
2020,16-05-2020,Hue & Cry,Private Venue,London
2020,16-05-2020,Brother Beyond,Private Venue,London
2020,16-05-2020,Declan McKenna,Private Venue,London
2020,15-05-2020,Frank Turner,Private Venue,London
2020,15-05-2020,Sophie Ellis‐Bextor,Private Venue,London
2020,14-05-2020,Frank Turner,Private Venue,London
2020,14-05-2020,Jess Guise,Private Venue,London
2020,13-05-2020,Gabriella Cilmi,Private Venue,London
2020,12-05-2020,Jvck James,Private Venue,London
2020,12-05-2020,Hate Moss,Private Venue,London
2020,12-05-2020,Freya Ridings,Private Venue,London
2020,11-05-2020,Alien Tango,Private Venue,London
2020,11-05-2020,Frank Turner,Private Venue,London
2020,10-05-2020,Freya Ridings,Private Venue,London
2020,10-05-2020,Matilda Mann,Private Venue,London
2020,10-05-2020,Richard Thompson,Royal Albert Hall,London
2020,10-05-2020,The Magic Lantern,,London
2020,10-05-2020,Enter Shikari,Sunday Brunch,London
2020,10-05-2020,Emeli Sandé,Private Venue,London
2020,10-05-2020,Olly Alexander,Private Venue,London
2020,09-05-2020,Jess Guise,Private Venue,London
2020,09-05-2020,Georgia,Private Venue,London
2020,09-05-2020,yeule,Private Venue,London
2020,09-05-2020,Frank Turner,Private Venue,London
2020,09-05-2020,Lianne La Havas,Private Venue,London
2020,09-05-2020,dodie,Private Venue,London
2020,09-05-2020,Hurtling,Private Venue,London
2020,08-05-2020,Hate Moss,Private Venue,London
2020,08-05-2020,Katherine Jenkins,Royal Albert Hall,London
2020,08-05-2020,Sophie Ellis‐Bextor,Private Venue,London
2020,08-05-2020,Katie Melua,Private Venue,London
2020,07-05-2020,David Gilmour,Private Venue,London
2020,07-05-2020,Metrik,metrik-studios,London
2020,07-05-2020,Frank Turner,Private Venue,London
2020,07-05-2020,Anne-Marie,Private Venue,London
2020,07-05-2020,Declan McKenna,Private Venue,London
2020,07-05-2020,Jacob Collier,Private Venue,London
2020,06-05-2020,Ed Harcourt,The Lexington,London
2020,06-05-2020,Squirrel Flower,Private Venue,London
2020,05-05-2020,Rumer,BBC Radio 2 with Ken Bruce,London
2020,05-05-2020,Freya Ridings,Private Venue,London
2020,05-05-2020,Emily Capell,Private Venue,London
2020,05-05-2020,Frank Turner,Private Venue,London
2020,04-05-2020,Bastille,Private Venue,London
2020,04-05-2020,Florence + the Machine,Private Venue,London
2020,03-05-2020,Ellie Rowsell,Private Venue,London
2020,03-05-2020,Wolf Alice,Private Venue,London
2020,03-05-2020,Laura Marling,Private Venue,London
2020,03-05-2020,m-orchestra,Private Venue,London
2020,02-05-2020,Rob Lynch,Private Venue,London
2020,01-05-2020,Jade Bird,Private Venue,London
2020,01-05-2020,Dua Lipa,Private Venue,London
2020,01-05-2020,Declan McKenna,Private Venue,London
2020,01-05-2020,Red Sky July,Private Venue,London
2020,01-05-2020,Sophie Ellis‐Bextor,Private Venue,London
2020,01-05-2020,Roy Stride,Private Venue,London
2020,30-04-2020,David Gilmour,Private Venue,London
2020,30-04-2020,Metrik,metrik-studios,London
2020,30-04-2020,Frank Turner,Private Venue,London
2020,30-04-2020,Declan McKenna,Private Venue,London
2020,29-04-2020,Kyros,Private Venue,London
2020,28-04-2020,Freya Ridings,Private Venue,London
2020,28-04-2020,Hate Moss,Private Venue,London
2020,28-04-2020,Declan McKenna,Private Venue,London
2020,28-04-2020,Declan McKenna,Private Venue,London
2020,26-04-2020,Jack Garratt,Private Venue,London
2020,26-04-2020,King Nun,Private Venue,London
2020,26-04-2020,Bastille,Private Venue,London
2020,25-04-2020,Frank Turner,Private Venue,London
2020,25-04-2020,Skinny Lister,Private Venue,London
2020,25-04-2020,Will Varley,Private Venue,London
2020,25-04-2020,Jess Guise,Private Venue,London
2020,25-04-2020,Hurtling,Private Venue,London
2020,24-04-2020,Jade Bird,Private Venue,London
2020,24-04-2020,MARINA,Private Venue,London
2020,24-04-2020,Will Varley,Private Venue,London
2020,24-04-2020,Sophie Ellis‐Bextor,Private Venue,London
2020,24-04-2020,Katie Melua,Private Venue,London
2020,24-04-2020,Aviv,Budweiser Gardens,London
2020,23-04-2020,Frank Turner,Private Venue,London
2020,23-04-2020,David Gilmour with Romany Gilmour,Private Venue,London
2020,23-04-2020,Jack Garratt,Private Venue,London
2020,23-04-2020,Jess Guise,Private Venue,London
2020,23-04-2020,Metrik,metrik-studios,London
2020,22-04-2020,Megson,Private Venue,London
2020,22-04-2020,Judie Tzuke,Brooklands Radio Studio,Weybridge
2020,22-04-2020,Hate Moss,Private Venue,London
2020,21-04-2020,m-orchestra,Private Venue,London
2020,21-04-2020,Freya Ridings,Private Venue,London
2020,20-04-2020,Jack Garratt,Private Venue,London
2020,19-04-2020,Isata Kanneh‐Mason,Private Venue,London
2020,18-04-2020,Isata Kanneh‐Mason,Private Venue,London
2020,18-04-2020,Freya Ridings,Private Venue,London
2020,18-04-2020,Little Mix,Private Venue,London
2020,18-04-2020,George the Poet,Private Venue,London
2020,17-04-2020,Jade Bird,Private Venue,London
2020,17-04-2020,Jack Garratt,Private Venue,London
2020,17-04-2020,Sophie Ellis‐Bextor,Private Venue,London
2020,17-04-2020,Buster Shuffle,Private Venue,London
2020,17-04-2020,Baxter Dury,Royal Albert Hall,London
2020,16-04-2020,Frank Turner,Private Venue,London
2020,16-04-2020,David Gilmour with Romany Gilmour,Private Venue,London
2020,16-04-2020,Freya Ridings,Private Venue,London
2020,16-04-2020,m-orchestra,Private Venue,London
2020,16-04-2020,Metrik,metrik-studios,London
2020,15-04-2020,Ella Henderson,Private Venue,London
2020,15-04-2020,Declan McKenna,Private Venue,London
2020,14-04-2020,Jade Bird,Private Venue,London
2020,14-04-2020,Hate Moss,Private Venue,London
2020,14-04-2020,David Hunter,Private Venue,London
2020,14-04-2020,Freya Ridings,Private Venue,London
2020,13-04-2020,Bastille,Private Venue,London
2020,13-04-2020,Jack Garratt,Private Venue,London
2020,13-04-2020,Declan McKenna,Private Venue,London
